bib,title,note_num,note_text,note_type,record_total_notes,record_typed_notes,a_count,w_count,o_count,ow_count,source
13490754,880-02 al-Lumʻah al-Māridīnīyah fī sharḥ al-Yāsamīnīyah : manuscript / Badr al-Dīn Muḥammad ibn Muḥammad Sibṭ al-Mārdīnī.,1,Title from incipit (folio 2b).,a,13,7,2,1,4,0,zoe
13490754,880-02 al-Lumʻah al-Māridīnīyah fī sharḥ al-Yāsamīnīyah : manuscript / Badr al-Dīn Muḥammad ibn Muḥammad Sibṭ al-Mārdīnī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13490805,880-02 Ḥāshiyah ʻalá Sharḥ Īsāghūjī : manuscript / Muḥammad ibn Ibrāhīm al-Dalajī.,1,Title supplied by cataloger.,a,10,7,2,1,4,0,zoe
13490805,880-02 Ḥāshiyah ʻalá Sharḥ Īsāghūjī : manuscript / Muḥammad ibn Ibrāhīm al-Dalajī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13490978,880-02 Akhbār Ibrāhīm ibn al-Mahdī wa-ukhtihi ʻUlayyah bint al-Mahdī wa-ashʻāruhumā : manuscript / jamʻ Abū Bakr Muḥammad ibn Yaḥyá al-Ṣūlī.,1,Title from folio 1a.,a,12,7,2,1,4,0,zoe
13490978,880-02 Akhbār Ibrāhīm ibn al-Mahdī wa-ukhtihi ʻUlayyah bint al-Mahdī wa-ashʻāruhumā : manuscript / jamʻ Abū Bakr Muḥammad ibn Yaḥyá al-Ṣūlī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13491005,880-03 Dīwān Ibn al-Fāriḍ : manuscript / edited by ʻAlī Sibṭ al-Shaykh Sharaf al-Dīn ʻUmar ibn al-Fāriḍ.,1,Title supplied by cataloger.,a,11,7,2,1,4,0,zoe
13491005,880-03 Dīwān Ibn al-Fāriḍ : manuscript / edited by ʻAlī Sibṭ al-Shaykh Sharaf al-Dīn ʻUmar ibn al-Fāriḍ.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13491017,880-02 Kanz al-dhakhāʼir wa-hadīyat al-musāfir ilá al-nūr al-sāfir : manuscript / Jalāl al-Dīn Muḥammad ibn Aḥmad ibn ʻAlī al-Maḥallī al-Samannūdī al-Shāfiʻī al-Rifāʻī.,1,Title from printed version.,a,11,7,2,1,4,0,zoe
13491017,880-02 Kanz al-dhakhāʼir wa-hadīyat al-musāfir ilá al-nūr al-sāfir : manuscript / Jalāl al-Dīn Muḥammad ibn Aḥmad ibn ʻAlī al-Maḥallī al-Samannūdī al-Shāfiʻī al-Rifāʻī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13491061,880-02 al-Minaḥ al-Makkīyah fī sharḥ al-Hamzīyah : manuscript / Aḥmad ibn Muḥammad ibn Ḥajar al-Haythamī.,1,Title from folio 4a.,a,16,7,2,1,4,0,zoe
13491061,880-02 al-Minaḥ al-Makkīyah fī sharḥ al-Hamzīyah : manuscript / Aḥmad ibn Muḥammad ibn Ḥajar al-Haythamī.,2,Romanization supplied by cataloger.,a,16,7,2,1,4,0,zoe
13525055,880-02 al-Ṣalawāt al-birrīyah fī al-ṣalāh ʻalá khayr al-barīyah : manuscript / Muṣṭafá ibn Kamāl al-Dīn al-Bakrī al-Ṣiddīqī.,1,Title from folio 1a.,a,11,7,2,1,4,0,zoe
13525055,880-02 al-Ṣalawāt al-birrīyah fī al-ṣalāh ʻalá khayr al-barīyah : manuscript / Muṣṭafá ibn Kamāl al-Dīn al-Bakrī al-Ṣiddīqī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13525092,880-02 Sharḥ al-Sullam al-murawnaq fī ʻilm al-manṭiq : manuscript / Aḥmad ibn ʻAbd al-Fattāḥ al-Mullawī.,1,Title supplied by cataloger.,a,10,7,2,1,4,0,zoe
13525092,880-02 Sharḥ al-Sullam al-murawnaq fī ʻilm al-manṭiq : manuscript / Aḥmad ibn ʻAbd al-Fattāḥ al-Mullawī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13525110,880-03 al-Maṭlaʻ : Sharḥ Īsāghūjī fī al-manṭiq : manuscript / Zakarīyā ibn Muḥammad al-Anṣārī.,1,Title from folio 1a.,a,9,7,2,1,4,0,zoe
13525110,880-03 al-Maṭlaʻ : Sharḥ Īsāghūjī fī al-manṭiq : manuscript / Zakarīyā ibn Muḥammad al-Anṣārī.,2,Romanization supplied by cataloger.,a,9,7,2,1,4,0,zoe
13525136,880-02 Mukhtaṣar fī ʻilm al-ḥisāb : manuscript / ʻAbd al-Qādir ibn ʻAlī al-Sakhāwī.,1,Title from Incipit.,a,12,7,2,1,4,0,zoe
13525136,880-02 Mukhtaṣar fī ʻilm al-ḥisāb : manuscript / ʻAbd al-Qādir ibn ʻAlī al-Sakhāwī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13525144,880-02 al-Aḍwāʼ al-bahijah fī ibrāz daqāʼiq al-Munfarijah : manuscript / Zakarīyā ibn Muḥammad al-Anṣārī.,1,Title from folio 1a.,a,11,7,2,1,4,0,zoe
13525144,880-02 al-Aḍwāʼ al-bahijah fī ibrāz daqāʼiq al-Munfarijah : manuscript / Zakarīyā ibn Muḥammad al-Anṣārī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13525187,880-03 Mawrid al-ẓamʼān fī marsūm khaṭṭ al-Qurʼān : manuscript / Muḥammad ibn Muḥammad al-Kharrāz.,1,Title from folio 1a.,a,11,7,2,1,4,0,zoe
13525187,880-03 Mawrid al-ẓamʼān fī marsūm khaṭṭ al-Qurʼān : manuscript / Muḥammad ibn Muḥammad al-Kharrāz.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13525200,880-03 Nihāyat al-muḥtāj ilá sharḥ al-Minhāj : manuscript / Muḥammad ibn Aḥmad al-Ramlī.,1,Title from reference sources.,a,9,7,2,1,4,0,zoe
13525200,880-03 Nihāyat al-muḥtāj ilá sharḥ al-Minhāj : manuscript / Muḥammad ibn Aḥmad al-Ramlī.,2,Romanization supplied by cataloger.,a,9,7,2,1,4,0,zoe
13525216,880-03 al-Juzʼ al-thānī min Sharḥ al-Nuqāyah : manuscript / al-Qāsim ibn ʻAbd Allāh ibn Quṭlūbughā.,1,Title supplied by cataloger.,a,14,7,2,1,4,0,zoe
13525216,880-03 al-Juzʼ al-thānī min Sharḥ al-Nuqāyah : manuscript / al-Qāsim ibn ʻAbd Allāh ibn Quṭlūbughā.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
13525235,880-03 al-Juzʼ al-thānī min Ḥāshiyat al-Ṣaʻīdī ʻalá Sharḥ al-Kharshī ʻalá Mukhtaṣar Khalīl : manuscript / ʻAlī ibn Aḥmad al-Ṣaʻīdī al-ʻAdwī.,1,Title supplied by cataloger.,a,11,7,2,1,4,0,zoe
13525235,880-03 al-Juzʼ al-thānī min Ḥāshiyat al-Ṣaʻīdī ʻalá Sharḥ al-Kharshī ʻalá Mukhtaṣar Khalīl : manuscript / ʻAlī ibn Aḥmad al-Ṣaʻīdī al-ʻAdwī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13525239,880-02 Sharḥ Umm al-barāhīn : manuscript / Muḥammad ibn Manṣūr al-Hudhudī.,1,Title supplied by cataloger.,a,12,7,2,1,4,0,zoe
13525239,880-02 Sharḥ Umm al-barāhīn : manuscript / Muḥammad ibn Manṣūr al-Hudhudī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13525249,880-02 Ḥāshiyah ʻalá sharḥ al-Sanūsī lil-ʻAqīdah al-ṣughrá : manuscript / ʻĪsá ibn ʻAbd al-Raḥmān al-Saktānī.,1,Title supplied by cataloger.,a,10,7,2,1,4,0,zoe
13525249,880-02 Ḥāshiyah ʻalá sharḥ al-Sanūsī lil-ʻAqīdah al-ṣughrá : manuscript / ʻĪsá ibn ʻAbd al-Raḥmān al-Saktānī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13525254,880-02 Ḥāshiyah ʻalá sharḥ Tuḥfat al-ikhwān fī fann al-bayān : manuscript / Muḥammad ibn ʻAlī al-Jirjāwī.,1,Title supplied by cataloger.,a,9,7,2,1,4,0,zoe
13525254,880-02 Ḥāshiyah ʻalá sharḥ Tuḥfat al-ikhwān fī fann al-bayān : manuscript / Muḥammad ibn ʻAlī al-Jirjāwī.,2,Romanization supplied by cataloger.,a,9,7,2,1,4,0,zoe
13525261,880-02 Sharḥ Umm al-barāhīn : manuscript / Muḥammad ibn Manṣūr al-Hudhudī.,1,Title supplied by cataloger.,a,11,7,2,1,4,0,zoe
13525261,880-02 Sharḥ Umm al-barāhīn : manuscript / Muḥammad ibn Manṣūr al-Hudhudī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13525272,880-02 Shajarat al-kawn : manuscript / Muḥyī al-Dīn ibn al-ʻArabī.,1,Title from folio 1a.,a,9,7,2,1,4,0,zoe
13525272,880-02 Shajarat al-kawn : manuscript / Muḥyī al-Dīn ibn al-ʻArabī.,2,Romanization supplied by cataloger.,a,9,7,2,1,4,0,zoe
13525300,880-02 Ḥāshiyah ʻalá Sharḥ al-Hudhudī : manuscript / ʻAlī ibn Khiḍr ibn Aḥmad al-ʻAmrūsī.,1,Title from folio 1a.,a,11,7,2,1,4,0,zoe
13525300,880-02 Ḥāshiyah ʻalá Sharḥ al-Hudhudī : manuscript / ʻAlī ibn Khiḍr ibn Aḥmad al-ʻAmrūsī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13525303,880-02 Ḥuṣūl al-rifq bi-uṣūl al-rizq : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,1,Title from incipit.,a,11,7,2,1,4,0,zoe
13525303,880-02 Ḥuṣūl al-rifq bi-uṣūl al-rizq : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13525311,880-03 Sharḥ al-Ushmūnī ʻalá Alfīyat Ibn Mālik : manuscript / ʻAlī ibn Muḥammad al-Ushmūnī.,1,Title from folio 1a.,a,10,7,2,1,4,0,zoe
13525311,880-03 Sharḥ al-Ushmūnī ʻalá Alfīyat Ibn Mālik : manuscript / ʻAlī ibn Muḥammad al-Ushmūnī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13525315,880-02 Taḥbīr al-muwashshīn fī al-taʻbīr bi-al-Sīn wa-al-Shīn : manuscript / Muḥammad ibn Yaʻqūb al-Fīrūzābādī.,1,Title from folio 1b.,a,12,7,2,1,4,0,zoe
13525315,880-02 Taḥbīr al-muwashshīn fī al-taʻbīr bi-al-Sīn wa-al-Shīn : manuscript / Muḥammad ibn Yaʻqūb al-Fīrūzābādī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13525317,880-02 al-Alfīyah : manuscript / Muḥammad ibn ʻAbd Allāh ibn Mālik.,1,Title from reference sources.,a,12,7,2,1,4,0,zoe
13525317,880-02 al-Alfīyah : manuscript / Muḥammad ibn ʻAbd Allāh ibn Mālik.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13525322,880-02 al-Nukāt al-ḥisān ʻalá mā waqaʻa lil-Najm al-Ghayṭī ʻalá awāʼil Sūrat al-Dukhān wa-faḍāʼil Laylat al-Niṣf min Shaʻbān : manuscript / Nūr al-Dīn ʻAlī ibn Ibrāhīm al-Ḥalabī.,1,Title from folio 1a.,a,12,7,2,1,4,0,zoe
13525322,880-02 al-Nukāt al-ḥisān ʻalá mā waqaʻa lil-Najm al-Ghayṭī ʻalá awāʼil Sūrat al-Dukhān wa-faḍāʼil Laylat al-Niṣf min Shaʻbān : manuscript / Nūr al-Dīn ʻAlī ibn Ibrāhīm al-Ḥalabī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13536617,"Roger Pettiward account book, 1789 June 25 -1796 December 31 : manuscript.",1,Title devised by cataloger.,a,2,1,1,0,0,0,zoe
13537900,880-02 al-Anwār al-bahijah fī ẓuhūr kunūz al-Munfarijah : manuscript / ʻAbd al-Raḥmān ibn al-Ḥasan al-Maqābirī.,1,Title from folio 1b.,a,14,7,2,1,4,0,zoe
13537900,880-02 al-Anwār al-bahijah fī ẓuhūr kunūz al-Munfarijah : manuscript / ʻAbd al-Raḥmān ibn al-Ḥasan al-Maqābirī.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
13537991,880-02 Sharḥ al-Unmūdhaj fī al-naḥw : manuscript / Muḥammad ibn ʻAbd al-Ghanī al-Ardabīlī.,1,Title from reference sources.,a,9,7,2,1,4,0,zoe
13537991,880-02 Sharḥ al-Unmūdhaj fī al-naḥw : manuscript / Muḥammad ibn ʻAbd al-Ghanī al-Ardabīlī.,2,Romanization supplied by cataloger.,a,9,7,2,1,4,0,zoe
13538058,880-03 Awḍaḥ al-masālik ilá Alfīyat Ibn Mālik : manuscript / ʻAbd Allāh ibn Yūsuf ibn Hishām.,1,Title from reference sources.,a,11,7,2,1,4,0,zoe
13538058,880-03 Awḍaḥ al-masālik ilá Alfīyat Ibn Mālik : manuscript / ʻAbd Allāh ibn Yūsuf ibn Hishām.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13538543,880-03 Marāḥ al-arwāḥ : manuscript / Aḥmad ibn ʻAlī ibn Masʻūd.,1,Title from incipit.,a,10,7,2,1,4,0,zoe
13538543,880-03 Marāḥ al-arwāḥ : manuscript / Aḥmad ibn ʻAlī ibn Masʻūd.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13538560,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,1,Title from printed versions.,a,12,7,2,1,4,0,zoe
13538560,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13538590,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,1,Title from printed versions.,a,10,6,2,1,3,0,zoe
13538590,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,2,Romanization supplied by cataloger.,a,10,6,2,1,3,0,zoe
13538597,880-02 Futūḥāt al-Rashīd ʻalá Khulāṣat al-tawḥīd : manuscript / Muḥammad al-Damanhūrī.,1,Title from incipit.,a,10,7,2,1,4,0,zoe
13538597,880-02 Futūḥāt al-Rashīd ʻalá Khulāṣat al-tawḥīd : manuscript / Muḥammad al-Damanhūrī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13538705,880-02 Sharḥ Lāmīyat al-afʻāl : manuscript / Muḥammad ibn Muḥammad Ibn al-Nāẓim.,1,Title from folio 1a.,a,12,7,2,1,4,0,zoe
13538705,880-02 Sharḥ Lāmīyat al-afʻāl : manuscript / Muḥammad ibn Muḥammad Ibn al-Nāẓim.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13538710,880-02 al-Maqṣad al-asná fī sharḥ asmāʼ Allāh al-Ḥusná : manuscript / Abū Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī.,1,Title from folio 1a.,a,10,7,2,1,4,0,zoe
13538710,880-02 al-Maqṣad al-asná fī sharḥ asmāʼ Allāh al-Ḥusná : manuscript / Abū Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13538716,880-02 Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-mawlid Sayyid al-awwalīn wa-al-ākharīn : manuscript / Muḥammad ibn Aḥmad al-Ghayṭī.,1,Title from reference sources.,a,12,7,2,1,4,0,zoe
13538716,880-02 Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-mawlid Sayyid al-awwalīn wa-al-ākharīn : manuscript / Muḥammad ibn Aḥmad al-Ghayṭī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13538719,880-02 Ḥāshiyah ʻalá matn al-Sullam : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,1,Title supplied by cataloger.,a,10,7,2,1,4,0,zoe
13538719,880-02 Ḥāshiyah ʻalá matn al-Sullam : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13538726,880-02 Tashṭīr Burdat al-madīḥ : manuscript / Aḥmad ibn Ḥamad al-Sharqāwī.,1,Title from folio 1a.,a,11,7,2,1,4,0,zoe
13538726,880-02 Tashṭīr Burdat al-madīḥ : manuscript / Aḥmad ibn Ḥamad al-Sharqāwī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13538734,880-02 al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / Aḥmad ibn al-ʻImād al-Aqfahsī.,1,Title from colophon.,a,15,7,2,1,4,0,zoe
13538734,880-02 al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / Aḥmad ibn al-ʻImād al-Aqfahsī.,2,Romanization supplied by cataloger.,a,15,7,2,1,4,0,zoe
13538745,880-02 Sharḥ al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / al-Ḥasan ibn Muḥammad al-Nassāb.,1,Title supplied by cataloger.,a,15,7,2,1,4,0,zoe
13538745,880-02 Sharḥ al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / al-Ḥasan ibn Muḥammad al-Nassāb.,2,Romanization supplied by cataloger.,a,15,7,2,1,4,0,zoe
13538783,880-02 Taḥrīr al-fatāwī fī taṣḥīḥ al-Ḥāwī : manuscript / Maḥmūd ibn ʻAlī al-Qūnawī.,1,Title from incipit.,a,14,6,2,1,3,0,zoe
13538783,880-02 Taḥrīr al-fatāwī fī taṣḥīḥ al-Ḥāwī : manuscript / Maḥmūd ibn ʻAlī al-Qūnawī.,2,Romanization supplied by cataloger.,a,14,6,2,1,3,0,zoe
13577594,Inventory of plate belonging to Sir John Harrington Bart. : made by Wakelin & Garrard Goldsmiths & Jewellers Panton Street Hay Market London 12th June 1798 : manuscript.,1,Title from title page.,a,3,2,1,0,1,0,zoe
13578735,Document concerning the calculation of solstices and holy days : manuscript.,1,Title devised by cataloger.,a,2,1,1,0,0,0,zoe
13584902,Kern aller Gebetter : manuscript.,1,Title from title page.,a,4,3,1,0,2,0,zoe
13585054,Von truckenen Obst : manuscript.,1,Title from caption.,a,3,1,1,0,0,0,zoe
13585307,880-02 Nubdhah mukhtaṣarah fī al-kitāb al-musammá al-Kawākib al-durrīyah fī al-qawāʻid al-sirrīyah : manuscript.,1,Title from incipit.,a,11,7,2,1,4,0,zoe
13585307,880-02 Nubdhah mukhtaṣarah fī al-kitāb al-musammá al-Kawākib al-durrīyah fī al-qawāʻid al-sirrīyah : manuscript.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13585350,880-02 Ighāthat al-muḥtājīn min al-ummah al-Muḥammadīyah li-ḥall alfāẓ al-Istighāthah al-Būnīyah : manuscript / ʻAlī Makkī al-Khalwatī al-Ḥifnāwī.,1,Title from folio 1a.,a,25,7,2,1,4,0,zoe
13585350,880-02 Ighāthat al-muḥtājīn min al-ummah al-Muḥammadīyah li-ḥall alfāẓ al-Istighāthah al-Būnīyah : manuscript / ʻAlī Makkī al-Khalwatī al-Ḥifnāwī.,2,Romanization supplied by cataloger.,a,25,7,2,1,4,0,zoe
13585396,880-02 Manāzil al-arwāḥ : manuscript / Abū ʻAbd Allāh Muḥammad ibn Sulaymān al-Kāfiyajī al-Ḥanafī.,1,Title from folio 1a.,a,11,7,2,1,4,0,zoe
13585396,880-02 Manāzil al-arwāḥ : manuscript / Abū ʻAbd Allāh Muḥammad ibn Sulaymān al-Kāfiyajī al-Ḥanafī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13585427,880-01 Duʻāʼ Mnāhil al-raḥmah wa-kashf al-ghummah : manuscript.,1,Title from folio 1a.,a,8,6,2,1,3,0,zoe
13585427,880-01 Duʻāʼ Mnāhil al-raḥmah wa-kashf al-ghummah : manuscript.,2,Romanization supplied by cataloger.,a,8,6,2,1,3,0,zoe
13585456,880-03 al-Tanazzulāt al-Mawṣilīyah : manuscript / Muḥyī al-Dīn ibn al-ʻArabī.,3,Romanization supplied by cataloger.,a,20,2,1,0,1,0,zoe
13585458,880-02 Sharḥ Uṣūl al-Ḥadīth : manuscript / Dāwūd ibn Muḥammad al-Qarṣī al-Ḥanafī.,1,Title supplied by cataloger.,a,14,6,2,1,3,0,zoe
13585458,880-02 Sharḥ Uṣūl al-Ḥadīth : manuscript / Dāwūd ibn Muḥammad al-Qarṣī al-Ḥanafī.,2,Romanization supplied by cataloger.,a,14,6,2,1,3,0,zoe
13585469,880-02 Kashf al-astār ʻan ʻilm ḥurūf al-ghubār : manuscript / Abū al-Ḥasan ʻAlī ibn Muḥammad al-Qalaṣādī.,1,Title from incipit (folio 1b).,a,14,6,2,1,3,0,zoe
13585469,880-02 Kashf al-astār ʻan ʻilm ḥurūf al-ghubār : manuscript / Abū al-Ḥasan ʻAlī ibn Muḥammad al-Qalaṣādī.,2,Romanization supplied by cataloger.,a,14,6,2,1,3,0,zoe
13585516,880-02 Ḥāshiyah ʻalá matn al-Samarqandīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,1,Title from folio 1a.,a,10,7,2,1,4,0,zoe
13585516,880-02 Ḥāshiyah ʻalá matn al-Samarqandīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13585600,880-02 al-Adhkār lil-ikhwān al-akhyār wa-al-abnāʼ al-abrār : manuscript / Muḥammad ibn ʻAlī ibn al-Sarrāj.,1,Title from incipit (folio 1b).,a,15,7,2,1,4,0,zoe
13585600,880-02 al-Adhkār lil-ikhwān al-akhyār wa-al-abnāʼ al-abrār : manuscript / Muḥammad ibn ʻAlī ibn al-Sarrāj.,2,Romanization supplied by cataloger.,a,15,7,2,1,4,0,zoe
13585607,880-02 Sharḥ al-Mawāqif : manuscript / al-Sayyid al-Sharīf ʻAlī ibn Muḥammad al-Jurjānī.,1,Title from the head of some leaves in the manuscript and from the printed versions.,a,15,7,2,1,4,0,zoe
13585607,880-02 Sharḥ al-Mawāqif : manuscript / al-Sayyid al-Sharīf ʻAlī ibn Muḥammad al-Jurjānī.,2,Romanization supplied by cataloger.,a,15,7,2,1,4,0,zoe
13585650,880-01 al-Durr al-manẓūm : manuscript.,1,Title from folio 1a.,a,10,7,2,1,4,0,zoe
13585650,880-01 al-Durr al-manẓūm : manuscript.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13585683,880-01 Ṣuḥuf Ghāthādīmū al-Nabī : manuscript.,1,Title from folio 1a.,a,13,7,2,1,4,0,zoe
13585683,880-01 Ṣuḥuf Ghāthādīmū al-Nabī : manuscript.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13585810,880-02 al-Arbaʻūn Ḥadīthan : manuscript / Abū Zakarīyā Yaḥyá ibn Sharaf al-Nawawī.,6,Romanization supplied by cataloger.,a,30,4,1,0,3,0,zoe
13585883,880-02 Ḥāshiyat al-Ṣabbān ʻalá Sharḥ al-Ushmūnī ʻalá Alfīyat Ibn Mālik : manuscript / Muḥammad ibn ʻAlī al-Ṣabbān.,1,Title from printed versions.,a,11,7,2,1,4,0,zoe
13585883,880-02 Ḥāshiyat al-Ṣabbān ʻalá Sharḥ al-Ushmūnī ʻalá Alfīyat Ibn Mālik : manuscript / Muḥammad ibn ʻAlī al-Ṣabbān.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13585945,880-02 Ḥāshiyat al-Ṣafatī ʻalá sharḥ Ibn Turkī ʻalá al-ʻAshmāwīyah : manuscript / Yūsuf ibn Saʻīd al-Ṣafatī.,1,Title supplied by cataloger.,a,12,7,2,1,4,0,zoe
13585945,880-02 Ḥāshiyat al-Ṣafatī ʻalá sharḥ Ibn Turkī ʻalá al-ʻAshmāwīyah : manuscript / Yūsuf ibn Saʻīd al-Ṣafatī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13586001,880-02 Ḥāshiyah ʻalá Sharḥ al-Kātī : manuscript / Muḥammad ibn Muḥammad al-Bardaʻī.,1,Title supplied by cataloger.,a,16,7,2,1,4,0,zoe
13586001,880-02 Ḥāshiyah ʻalá Sharḥ al-Kātī : manuscript / Muḥammad ibn Muḥammad al-Bardaʻī.,2,Romanization supplied by cataloger.,a,16,7,2,1,4,0,zoe
13586143,880-02 al-Fawāʼid al-muzʹhirah fī sharḥ al-Durrah al-muntaḍirah : manuscript / Aḥmad ibn Aḥmad al-Sujāʻī.,1,Title from incipit (folio 1b).,a,14,7,2,1,4,0,zoe
13586143,880-02 al-Fawāʼid al-muzʹhirah fī sharḥ al-Durrah al-muntaḍirah : manuscript / Aḥmad ibn Aḥmad al-Sujāʻī.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
13586147,880-02 al-Wasīlah ilá kashf al-ʻAqīlah : manuscript / ʻAlam al-Dīn Abū al-Ḥasan ʻAlī ibn Muḥammad al-Sakhāwī.,8,Romanization supplied by cataloger.,a,49,4,1,0,3,0,zoe
13586151,880-03 Anwār al-tanzīl wa-asrār al-taʼwīl. Al-Juzʼ al-awwal : manuscript / ʻAbd Allāh ibn ʻUmar al-Bayḍāwī.,1,Title from reference sources.,a,10,7,2,1,4,0,zoe
13586151,880-03 Anwār al-tanzīl wa-asrār al-taʼwīl. Al-Juzʼ al-awwal : manuscript / ʻAbd Allāh ibn ʻUmar al-Bayḍāwī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13586154,880-03 Anwār al-tanzīl wa-asrār al-taʼwīl. Al-Juzʼ al-thānī : manuscript / ʻAbd Allāh ibn ʻUmar al-Bayḍāwī.,1,Title from reference sources.,a,11,7,2,1,4,0,zoe
