bib_id,title,note_num,note_text,note_type,record_total_notes,o_count,w_count,a_count,aw_count,ow_count,ao_count,unknown_count,source
3491869,al-Tanbīhāt al-mūṣilah ilá al-tawḥīd. -- [16--].,2,With: 5 other titles.,o,2,2,0,0,0,0,0,0,will
3491873,[Risālah fī wujūd Allāh]. -- [16--].,1,Unbound.,o,2,2,0,0,0,0,0,0,will
3491873,[Risālah fī wujūd Allāh]. -- [16--].,2,With: 5 other titles.,o,2,2,0,0,0,0,0,0,will
3491876,Maṭlab al-nafs wa-al-rūḥ. -- [16--].,1,Unbound.,o,2,2,0,0,0,0,0,0,will
3491876,Maṭlab al-nafs wa-al-rūḥ. -- [16--].,2,With: 5 other titles.,o,2,2,0,0,0,0,0,0,will
3491885,Nubdhah min al-ḥaqāʾiq wa-zubdah min al-daqāʾiq. -- 1501.,1,Unbound.,o,2,2,0,0,0,0,0,0,will
3491885,Nubdhah min al-ḥaqāʾiq wa-zubdah min al-daqāʾiq. -- 1501.,2,With: 5 other titles.,o,2,2,0,0,0,0,0,0,will
3491891,[Ḍawʾ al-Miṣbāḥ]. -- [16--].,2,Note inside cover attributes this work to Ibn ʻAqil.,o,5,4,1,0,0,0,0,0,will
3491891,[Ḍawʾ al-Miṣbāḥ]. -- [16--].,3,"Islamic binding, in brown, with flap.",o,5,4,1,0,0,0,0,0,will
3491891,[Ḍawʾ al-Miṣbāḥ]. -- [16--].,4,"Considerable marginalia, especially in the beginning.",o,5,4,1,0,0,0,0,0,will
3491891,[Ḍawʾ al-Miṣbāḥ]. -- [16--].,5,5 leaves in the beginning damaged by worming.,o,5,4,1,0,0,0,0,0,will
3492833,al-Durrah [al-muḍiʾah fī qirāʾāt al-aʾimmah al-thalāthah al-marḍīyah]. -- 1773 or 4.,1,"Small, vocalized naskhī.",o,3,3,0,0,0,0,0,0,will
3492833,al-Durrah [al-muḍiʾah fī qirāʾāt al-aʾimmah al-thalāthah al-marḍīyah]. -- 1773 or 4.,2,A few marginalia.,o,3,3,0,0,0,0,0,0,will
3492833,al-Durrah [al-muḍiʾah fī qirāʾāt al-aʾimmah al-thalāthah al-marḍīyah]. -- 1773 or 4.,3,Bound with 7 other titles. To view other titles search by call number: Arabic MSS suppl. 151,o,3,3,0,0,0,0,0,0,will
3492836,Ṭayyibat al-nashr fī al-qirāʾāt al-ʻashr. -- 1772.,1,Bound with 7 other titles. To view other titles search by call number: Arabic MSS suppl. 151.,o,1,1,0,0,0,0,0,0,will
3492841,al-Muqaddimah [al-Jazarīyah fī al-tajwīd] / Muḥammad ibn al-Jazarī al-Shāfiʻī. -- [17--].,1,"Small, vocalized naskhī.",o,2,2,0,0,0,0,0,0,will
3492841,al-Muqaddimah [al-Jazarīyah fī al-tajwīd] / Muḥammad ibn al-Jazarī al-Shāfiʻī. -- [17--].,2,Bound with 7 other titles. To view other titles search by call number: Arabic MSS suppl. 151,o,2,2,0,0,0,0,0,0,will
3492850,[Ikhtilāf fī ʻadad ayāt al-Qurʾān wa-amkinah waḥīhā]. -- [17--].,2,Small naskhī.,o,3,2,0,1,0,0,0,0,will
3492850,[Ikhtilāf fī ʻadad ayāt al-Qurʾān wa-amkinah waḥīhā]. -- [17--].,3,Bound with 7 other titles. To view other titles search by call number: Arabic MSS suppl. 151.,o,3,2,0,1,0,0,0,0,will
3492864,[Sharḥ Hidāyat al-ḥikmah fī al-manṭiq]. -- 1456.,1,Simple drawings in text.,o,4,4,0,0,0,0,0,0,will
3492864,[Sharḥ Hidāyat al-ḥikmah fī al-manṭiq]. -- 1456.,2,"Islamic binding, paper-covered, with flap.",o,4,4,0,0,0,0,0,0,will
3492864,[Sharḥ Hidāyat al-ḥikmah fī al-manṭiq]. -- 1456.,3,Considerable marginalia.,o,4,4,0,0,0,0,0,0,will
3492864,[Sharḥ Hidāyat al-ḥikmah fī al-manṭiq]. -- 1456.,4,With: 3 other titles.,o,4,4,0,0,0,0,0,0,will
3492870,[Fāʾidah]. -- 1460-1.,1,"Islamic binding, paper-covered, with flap.",o,2,2,0,0,0,0,0,0,will
3492870,[Fāʾidah]. -- 1460-1.,2,With: 3 other titles.,o,2,2,0,0,0,0,0,0,will
3492876,Ḥāshiyat Khwājahʹzādah li-Mawlānāʹzādah. -- [14--].,1,"Small, scholarly nastaʻlīq.",o,4,4,0,0,0,0,0,0,will
3492876,Ḥāshiyat Khwājahʹzādah li-Mawlānāʹzādah. -- [14--].,2,"Islamic binding, paper-covered, with flap.",o,4,4,0,0,0,0,0,0,will
3492876,Ḥāshiyat Khwājahʹzādah li-Mawlānāʹzādah. -- [14--].,3,A few marginalia.,o,4,4,0,0,0,0,0,0,will
3492876,Ḥāshiyat Khwājahʹzādah li-Mawlānāʹzādah. -- [14--].,4,With: 3 other titles.,o,4,4,0,0,0,0,0,0,will
3492878,Mushkilāt-i Gulistān. -- [15--].,1,Various hands.,o,5,5,0,0,0,0,0,0,will
3492878,Mushkilāt-i Gulistān. -- [15--].,2,"Islamic binding, paper-covered, with flap.",o,5,5,0,0,0,0,0,0,will
3492878,Mushkilāt-i Gulistān. -- [15--].,3,Interlinear explanations.,o,5,5,0,0,0,0,0,0,will
3492878,Mushkilāt-i Gulistān. -- [15--].,4,2 leaves of various notes.,o,5,5,0,0,0,0,0,0,will
3492878,Mushkilāt-i Gulistān. -- [15--].,5,With: 3 other titles.,o,5,5,0,0,0,0,0,0,will
3492885,[Ḥāshiyah ʻalá Sharḥ al-Taftāzānī]. -- 1678.,1,Small naskhī.,o,3,3,0,0,0,0,0,0,will
3492885,[Ḥāshiyah ʻalá Sharḥ al-Taftāzānī]. -- 1678.,2,Considerable marginalia.,o,3,3,0,0,0,0,0,0,will
3492885,[Ḥāshiyah ʻalá Sharḥ al-Taftāzānī]. -- 1678.,3,With: 2 other titles.,o,3,3,0,0,0,0,0,0,will
3492899,Qāʾilat Imām Fakhr Rāzī. -- [ca. 1678].,1,Small naskhī.,o,2,2,0,0,0,0,0,0,will
3492899,Qāʾilat Imām Fakhr Rāzī. -- [ca. 1678].,2,With: 2 other titles.,o,2,2,0,0,0,0,0,0,will
3492914,Ḥāshiyat Qūl Aḥmad ʻalá al-Khayyālī. -- 1678.,1,Small naskhī.,o,3,3,0,0,0,0,0,0,will
3492914,Ḥāshiyat Qūl Aḥmad ʻalá al-Khayyālī. -- 1678.,2,"Considerable marginalia, especially in the beginning.",o,3,3,0,0,0,0,0,0,will
3492914,Ḥāshiyat Qūl Aḥmad ʻalá al-Khayyālī. -- 1678.,3,With: 2 other titles.,o,3,3,0,0,0,0,0,0,will
3492930,Ḥāshīyah ʻalá Sharḥ al-Dawwānī. -- 1676.,1,Small cursive naskhī.,o,3,3,0,0,0,0,0,0,will
3492930,Ḥāshīyah ʻalá Sharḥ al-Dawwānī. -- 1676.,2,Considerable marginalia.,o,3,3,0,0,0,0,0,0,will
3492930,Ḥāshīyah ʻalá Sharḥ al-Dawwānī. -- 1676.,3,With: 2 other titles.,o,3,3,0,0,0,0,0,0,will
3492937,[Sharḥ ʻalá al-ʻAqāʾid al-ʻAḍudīyah]. -- 1657.,1,Small cursive naskhī.,o,4,4,0,0,0,0,0,0,will
3492937,[Sharḥ ʻalá al-ʻAqāʾid al-ʻAḍudīyah]. -- 1657.,2,Simple drawing on leaf 89 recto.,o,4,4,0,0,0,0,0,0,will
3492937,[Sharḥ ʻalá al-ʻAqāʾid al-ʻAḍudīyah]. -- 1657.,3,Marginalia.,o,4,4,0,0,0,0,0,0,will
3492937,[Sharḥ ʻalá al-ʻAqāʾid al-ʻAḍudīyah]. -- 1657.,4,With: 2 other titles.,o,4,4,0,0,0,0,0,0,will
3492949,[Sharḥ Tahdhīb al-manṭiq]. -- 1661.,1,Small naskhī.,o,3,3,0,0,0,0,0,0,will
3492949,[Sharḥ Tahdhīb al-manṭiq]. -- 1661.,2,Considerable marginalia in the beginning.,o,3,3,0,0,0,0,0,0,will
3492949,[Sharḥ Tahdhīb al-manṭiq]. -- 1661.,3,With: 2 other titles.,o,3,3,0,0,0,0,0,0,will
3492964,[Sharḥ] Tuḥfat al-mulūk wa-al-salāṭīn. -- 1626 or 7.,1,Large naskhī.,o,2,2,0,0,0,0,0,0,will
3492964,[Sharḥ] Tuḥfat al-mulūk wa-al-salāṭīn. -- 1626 or 7.,2,Scattered marginalia.,o,2,2,0,0,0,0,0,0,will
3492980,Ḥāshiyah ... fī Ithbāt al-wājib / li-mawlānā Mīrzā Jān. -- 1716.,1,Hasty scholarly naskhī.,o,3,3,0,0,0,0,0,0,will
3492980,Ḥāshiyah ... fī Ithbāt al-wājib / li-mawlānā Mīrzā Jān. -- 1716.,2,"Contains large amount of marginal, interlinear and intrafolial notations, especially in the beginning.",o,3,3,0,0,0,0,0,0,will
3492980,Ḥāshiyah ... fī Ithbāt al-wājib / li-mawlānā Mīrzā Jān. -- 1716.,3,With: 6 other titles.,o,3,3,0,0,0,0,0,0,will
3492991,Sharḥ Risālat ithbāt al-wājib. -- [17--].,1,Medium naskhī.,o,3,3,0,0,0,0,0,0,will
3492991,Sharḥ Risālat ithbāt al-wājib. -- [17--].,2,"Considerable marginalia, particularly in the beginning.",o,3,3,0,0,0,0,0,0,will
3492991,Sharḥ Risālat ithbāt al-wājib. -- [17--].,3,With: 6 other titles.,o,3,3,0,0,0,0,0,0,will
3493000,Risālah ... ithbāt al-wājib / Muḥammad ibn Asʻad al-Dawwānī. -- 1623 or 4.,1,"Considerable marginalia, especially in the beginning.",o,2,2,0,0,0,0,0,0,will
3493000,Risālah ... ithbāt al-wājib / Muḥammad ibn Asʻad al-Dawwānī. -- 1623 or 4.,2,With: 6 other titles.,o,2,2,0,0,0,0,0,0,will
3493009,[Ḥāshiyah ʻalá Risālah fī ithbāt al-wājib lil-Dawwānī]. -- [17--].,1,Considerable marginalia.,o,2,2,0,0,0,0,0,0,will
3493009,[Ḥāshiyah ʻalá Risālah fī ithbāt al-wājib lil-Dawwānī]. -- [17--].,2,With: 6 other titles.,o,2,2,0,0,0,0,0,0,will
3493016,Ḥāshiyah li-Ithbāt al-wājib. -- [17--].,1,"Small, terse naskhī.",o,3,3,0,0,0,0,0,0,will
3493016,Ḥāshiyah li-Ithbāt al-wājib. -- [17--].,2,Sporadic marginalia.,o,3,3,0,0,0,0,0,0,will
3493016,Ḥāshiyah li-Ithbāt al-wājib. -- [17--].,3,With: 6 other titles.,o,3,3,0,0,0,0,0,0,will
3493029,[Ḥāshiyat Qāḍīʹzādah]. -- [17--].,2,Medium naskhī.,o,4,3,0,1,0,0,0,0,will
3493029,[Ḥāshiyat Qāḍīʹzādah]. -- [17--].,3,Marginalia.,o,4,3,0,1,0,0,0,0,will
3493029,[Ḥāshiyat Qāḍīʹzādah]. -- [17--].,4,With: 6 other titles.,o,4,3,0,1,0,0,0,0,will
3493032,[Ḥāshiyah ʻalá Ithbāt al-wājib]. -- [17--].,1,Medium naskhī.,o,2,2,0,0,0,0,0,0,will
3493032,[Ḥāshiyah ʻalá Ithbāt al-wājib]. -- [17--].,2,With: 6 other titles.,o,2,2,0,0,0,0,0,0,will
3493037,ʻUnqūd al-zawāhir / li-ʻAlī al-Qūshjī. -- 1856.,1,Medium nastaʻlīq.,o,1,1,0,0,0,0,0,0,will
3493043,[Sharḥ al-Wajīz]. -- 1752.,1,Crude ʻunwān and gilt foreedge.,o,3,3,0,0,0,0,0,0,will
3493043,[Sharḥ al-Wajīz]. -- 1752.,2,"Islamic binding, in black with gilt decoration, with flap.",o,3,3,0,0,0,0,0,0,will
3493043,[Sharḥ al-Wajīz]. -- 1752.,3,Sporadic marginalia.,o,3,3,0,0,0,0,0,0,will
3493579,Kitāb manār uṣūl al-fiqh / al-mukhtaṣar mansūb ilá ...  Muḥammad ibn Muḥammad ibn ʻUmar al-Akhsikathī. -- 1381.,2,Considerable glosses in the later part.,o,3,2,1,0,0,0,0,0,will
3493579,Kitāb manār uṣūl al-fiqh / al-mukhtaṣar mansūb ilá ...  Muḥammad ibn Muḥammad ibn ʻUmar al-Akhsikathī. -- 1381.,3,First 4 leaves in a much later hand.,o,3,2,1,0,0,0,0,0,will
3493580,Kitāb al-bayān fī tadbīr ṣiḥḥat al-insān. -- 1678.,1,Large naskhī.,o,3,3,0,0,0,0,0,0,will
3493580,Kitāb al-bayān fī tadbīr ṣiḥḥat al-insān. -- 1678.,2,"Islamic binding, embossed in brown, with flap.",o,3,3,0,0,0,0,0,0,will
3493580,Kitāb al-bayān fī tadbīr ṣiḥḥat al-insān. -- 1678.,3,With: 1 other title.,o,3,3,0,0,0,0,0,0,will
3493583,al-Fawāʼid al-ṭibbīyah [al-muwāfiqah lil-ṭibb al-barīyah]. -- 1781.,1,"Medium-sized naskhī, sparingly dotted.",o,3,3,0,0,0,0,0,0,will
3493583,al-Fawāʼid al-ṭibbīyah [al-muwāfiqah lil-ṭibb al-barīyah]. -- 1781.,2,"Islamic binding, emboseed in brown, with flap.",o,3,3,0,0,0,0,0,0,will
3493583,al-Fawāʼid al-ṭibbīyah [al-muwāfiqah lil-ṭibb al-barīyah]. -- 1781.,3,With: 1 other title.,o,3,3,0,0,0,0,0,0,will
3493589,Kitāb niṣāb al-akhbār. -- [16--].,1,Large naskhī.,o,4,3,1,0,0,0,0,0,will
3493589,Kitāb niṣāb al-akhbār. -- [16--].,3,"Islamic binding, in brown, flap missing.",o,4,3,1,0,0,0,0,0,will
3493589,Kitāb niṣāb al-akhbār. -- [16--].,4,With: 1 other title.,o,4,3,1,0,0,0,0,0,will
3493592,Mukhtaṣar fī ʻilm al-fiqh. -- [16--].,1,Large naskhī.,o,3,3,0,0,0,0,0,0,will
3493592,Mukhtaṣar fī ʻilm al-fiqh. -- [16--].,2,"Islamic binding, in brown, flap missing.",o,3,3,0,0,0,0,0,0,will
3493592,Mukhtaṣar fī ʻilm al-fiqh. -- [16--].,3,With: 1 other title.,o,3,3,0,0,0,0,0,0,will
3493595,Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām. -- [16-- or 17--].,1,Medium-sized naskhī.,o,4,3,1,0,0,0,0,0,will
3493595,Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām. -- [16-- or 17--].,2,Small ʻunwān.,o,4,3,1,0,0,0,0,0,will
3493595,Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām. -- [16-- or 17--].,4,"Islamic binding, in brown, front cover and flap missing.",o,4,3,1,0,0,0,0,0,will
3493597,[Sharḥ ʻalá Sharḥ al-Risālah fī ʻilm ādāb al-baḥth] / Ismāʻīl Nāṣiḥ. -- 1786 or 7.,1,Medium-sized naskhī.,o,1,1,0,0,0,0,0,0,will
3493602,al-Targhīb wa-al-tarhīb : al-awwal / lil-Mundhirī. -- 1460.,1,Various pages are missing.,o,2,2,0,0,0,0,0,0,will
3493602,al-Targhīb wa-al-tarhīb : al-awwal / lil-Mundhirī. -- 1460.,2,"Islamic binding, in brown, flap missing.",o,2,2,0,0,0,0,0,0,will
3493616,ʻAyn al-iṣābah fī istidrāk ʻĀʼishah ʻalá al-ṣaḥābah / taʼlīf ... Jalāl al-Dīn al-Suyūṭī. -- 1687.,1,With: 9 other titles.,o,1,1,0,0,0,0,0,0,will
3493619,Kitāb al-ṭurthūth fī fawāʾid al-burghūth / Jalāl al-Dīn Abī al-Faḍl ʻAbd al-Raḥmān Abī Bakr al-Suyūṭī al-Shāfiʻī. -- [ca. 16--].,1,Medium naskhī.,o,2,2,0,0,0,0,0,0,will
3493619,Kitāb al-ṭurthūth fī fawāʾid al-burghūth / Jalāl al-Dīn Abī al-Faḍl ʻAbd al-Raḥmān Abī Bakr al-Suyūṭī al-Shāfiʻī. -- [ca. 16--].,2,With: 9 other titles.,o,2,2,0,0,0,0,0,0,will
3493622,al-Awj fī khabar ʻAwj / taʾlīf ... Muḥammad Abī al-Faḍl Jalāl al-Dīn al-Suyūṭī. -- [16--].,1,With: 9 other titles.,o,1,1,0,0,0,0,0,0,will
3493628,Natījat al-fikr fī al-jahr bi-al-dhikr / Jalāl al-Dīn al-Asiyūṭī al-Shāfiʻī. -- [ca. 16--].,1,With: 9 other titles.,o,1,1,0,0,0,0,0,0,will
3493632,al-Ṣawāʻiq ʻalā al-nawāʻiq / taʾlīf ... Jalāl al-Dīn al-Suyūṭī. -- 1690?,1,Small naskhī.,o,2,2,0,0,0,0,0,0,will
3493632,al-Ṣawāʻiq ʻalā al-nawāʻiq / taʾlīf ... Jalāl al-Dīn al-Suyūṭī. -- 1690?,2,With: 9 other titles.,o,2,2,0,0,0,0,0,0,will
3493638,Masālik al-ḥunafāʾ fī wāliday al-Muṣṭafá / lil-Shaykh Jalāl al-Dīn al-Suyūṭī. -- [ca. 16--].,1,Small naskhī.,o,2,2,0,0,0,0,0,0,will
3493638,Masālik al-ḥunafāʾ fī wāliday al-Muṣṭafá / lil-Shaykh Jalāl al-Dīn al-Suyūṭī. -- [ca. 16--].,2,With: 9 other titles.,o,2,2,0,0,0,0,0,0,will
3493643,Risālat khawāṣṣ al-jism al-laṭīf / lil-Jalāl al-Dawwānī. -- [ca. 16--].,1,Small naskhī.,o,2,2,0,0,0,0,0,0,will
3493643,Risālat khawāṣṣ al-jism al-laṭīf / lil-Jalāl al-Dawwānī. -- [ca. 16--].,2,With: 9 other titles.,o,2,2,0,0,0,0,0,0,will
3493653,Dhikr hayʾat ʻālam ʻalá ṭarīq al-maʻqūl. -- [ca. 16--].,1,Small naskhī.,o,2,2,0,0,0,0,0,0,will
3493653,Dhikr hayʾat ʻālam ʻalá ṭarīq al-maʻqūl. -- [ca. 16--].,2,With: 9 other titles.,o,2,2,0,0,0,0,0,0,will
3493657,al-ʻUmdah fī al-aḥkām / Taqī al-Dīn Abū Muḥammad ... ibn ʻAlī ibn Surūr al-Maqdisī. -- [ca. 14--].,1,Illuminated title and headings.,o,2,2,0,0,0,0,0,0,will
3493657,al-ʻUmdah fī al-aḥkām / Taqī al-Dīn Abū Muḥammad ... ibn ʻAlī ibn Surūr al-Maqdisī. -- [ca. 14--].,2,"Islamic binding, paper-covered, flap missing.",o,2,2,0,0,0,0,0,0,will
3493660,Akhbār al-duwal wa-āthār al-uwal / al-Shihāb Aḥmad al-Qirmānī. -- 1687.,1,"Islamic binding, in brown, flap missing.",o,1,1,0,0,0,0,0,0,will
3493661,ʻIqd al-jumān fī taʾrīkh ahl al-zamān : al-juzʾ al-thānī / lil-imām ... Maḥmūd al-ʻAynī al-Ḥanafī. -- 1674.,1,"Islamic binding, paper-covered, with flap.",o,1,1,0,0,0,0,0,0,will
3493665,Fatḥ al-mannān fī ithbāt madhhab al-Nuʻmān / li-ʻAbd al-Ḥaqq al-Dihlawī. -- [ca. 1800].,2,Large naskhī.,o,2,1,1,0,0,0,0,0,will
3493669,Kitāb minhāj al-wuṣūl ilá ʻilm al-uṣūl. -- 1362.,1,Marginalia.,o,1,1,0,0,0,0,0,0,will
3493671,Ḥāshiyah ʻalá Anwār al-tanzīl / Saʻdī Chelebī. -- 1638 or 9.,1,Small cursive naskhī. Leaf 1 in a more recent hand.,o,2,2,0,0,0,0,0,0,will
3493671,Ḥāshiyah ʻalá Anwār al-tanzīl / Saʻdī Chelebī. -- 1638 or 9.,2,"Islamic binding, paper covered, with flap.",o,2,2,0,0,0,0,0,0,will
3493673,al-ʻIlal al-mutanāhīyah ʻalá al-ikhtiṣār / li-Ibn al-Jawīzī wa-al-Imām al-Sakhāwī. -- 1819.,2,Leaves 13-30 blank.,o,3,2,1,0,0,0,0,0,will
3493673,al-ʻIlal al-mutanāhīyah ʻalá al-ikhtiṣār / li-Ibn al-Jawīzī wa-al-Imām al-Sakhāwī. -- 1819.,3,Large hasty naskhī.,o,3,2,1,0,0,0,0,0,will
3493676,al-Rawḍah al-bahīyah fī sharḥ al-Lumʻah al-Dimashqīyah. -- 1670.,1,Cursive naskhī.,o,2,2,0,0,0,0,0,0,will
3493676,al-Rawḍah al-bahīyah fī sharḥ al-Lumʻah al-Dimashqīyah. -- 1670.,2,Numerous glosses.,o,2,2,0,0,0,0,0,0,will
3493678,"Kitāb al-siyar al-kabīr : al-mujallad al-thālith. -- [1236 or 7, or earlier].",1,"Large, sparingly-dotted hasty naskhī.",o,1,1,0,0,0,0,0,0,will
3493682,Tawḍīḥ li-kitāb al-Musāyarah fī al-ʻaqāʾid al-munjīyah fī al-ākhirah / taʾlīf ... Kamāl al-Dīn Muḥammad ibn Humām al-Dīn ʻAbd al-Wāḥid ibn ʻAbd al-Ḥamīd al-shahīr bi-Ibn al-Humām. -- 1711.,1,Excellent nastaʻlīq.,o,3,3,0,0,0,0,0,0,will
3493682,Tawḍīḥ li-kitāb al-Musāyarah fī al-ʻaqāʾid al-munjīyah fī al-ākhirah / taʾlīf ... Kamāl al-Dīn Muḥammad ibn Humām al-Dīn ʻAbd al-Wāḥid ibn ʻAbd al-Ḥamīd al-shahīr bi-Ibn al-Humām. -- 1711.,2,Multicolored ʻunwān.,o,3,3,0,0,0,0,0,0,will
3493682,Tawḍīḥ li-kitāb al-Musāyarah fī al-ʻaqāʾid al-munjīyah fī al-ākhirah / taʾlīf ... Kamāl al-Dīn Muḥammad ibn Humām al-Dīn ʻAbd al-Wāḥid ibn ʻAbd al-Ḥamīd al-shahīr bi-Ibn al-Humām. -- 1711.,3,"Islamic binding, in red, with flap.",o,3,3,0,0,0,0,0,0,will
3493684,al-Wāfiyah fī sharḥ al-Kāfiyah. -- 1575.,2,Some marginalia.,o,4,3,1,0,0,0,0,0,will
3493684,al-Wāfiyah fī sharḥ al-Kāfiyah. -- 1575.,3,Small naskhī.,o,4,3,1,0,0,0,0,0,will
3493684,al-Wāfiyah fī sharḥ al-Kāfiyah. -- 1575.,4,"Islamic binding, in brown, flap missing.",o,4,3,1,0,0,0,0,0,will
3493689,Tabyīn al-ḥaqāʾiq fī sharḥ al-mukhtaṣar al-musammī bi-Kanz al-daqāʾiq : al-jild al-thānī / lil-shaykh ... Abū ʻAmr ʻUthmān ibn ʻAlī al-Zaylaʻī. -- 1439.,2,Sparingly-dotted naskhī.,o,4,3,1,0,0,0,0,0,will
3493689,Tabyīn al-ḥaqāʾiq fī sharḥ al-mukhtaṣar al-musammī bi-Kanz al-daqāʾiq : al-jild al-thānī / lil-shaykh ... Abū ʻAmr ʻUthmān ibn ʻAlī al-Zaylaʻī. -- 1439.,3,Occasional marginalia.,o,4,3,1,0,0,0,0,0,will
3493689,Tabyīn al-ḥaqāʾiq fī sharḥ al-mukhtaṣar al-musammī bi-Kanz al-daqāʾiq : al-jild al-thānī / lil-shaykh ... Abū ʻAmr ʻUthmān ibn ʻAlī al-Zaylaʻī. -- 1439.,4,"Islamic binding, in brown, flap missing.",o,4,3,1,0,0,0,0,0,will
3493693,Risālah ... tataʻallaqu bi-umūr al-kuffār min al-jihād wa-ghayrihi / Abū Bakr ibn al-ʻArabī al-Mālikī. -- 1665.,2,Small naskhī.,o,4,3,1,0,0,0,0,0,will
3493693,Risālah ... tataʻallaqu bi-umūr al-kuffār min al-jihād wa-ghayrihi / Abū Bakr ibn al-ʻArabī al-Mālikī. -- 1665.,3,Small gilt ʻunwān.,o,4,3,1,0,0,0,0,0,will
3493693,Risālah ... tataʻallaqu bi-umūr al-kuffār min al-jihād wa-ghayrihi / Abū Bakr ibn al-ʻArabī al-Mālikī. -- 1665.,4,"Islamic binding, in brown, with flap.",o,4,3,1,0,0,0,0,0,will
3493697,al-ʻAmal bi-al-aṣṭurlāb / Abū Ḥusayn ʻAbd al-Raḥmān ibn ʻAmr al-maʻrūf bi-al-Ṣūfī. -- [ca. 17--].,2,Medium-sized hasty naskhī.,o,4,3,1,0,0,0,0,0,will
3493697,al-ʻAmal bi-al-aṣṭurlāb / Abū Ḥusayn ʻAbd al-Raḥmān ibn ʻAmr al-maʻrūf bi-al-Ṣūfī. -- [ca. 17--].,3,"Islamic binding, paper covered, with flap.",o,4,3,1,0,0,0,0,0,will
3493697,al-ʻAmal bi-al-aṣṭurlāb / Abū Ḥusayn ʻAbd al-Raḥmān ibn ʻAmr al-maʻrūf bi-al-Ṣūfī. -- [ca. 17--].,4,With: 1 other title.,o,4,3,1,0,0,0,0,0,will
3493704,Maqālah fī al-zāwiyah / lil-Ḥusayn ibn ʻAbd Allāh ibn Sīnā. -- [ca. 17--].,1,Hasty naskhī.,o,3,3,0,0,0,0,0,0,will
3493704,Maqālah fī al-zāwiyah / lil-Ḥusayn ibn ʻAbd Allāh ibn Sīnā. -- [ca. 17--].,2,"Islamic binding, paper-covered, with flap.",o,3,3,0,0,0,0,0,0,will
3493704,Maqālah fī al-zāwiyah / lil-Ḥusayn ibn ʻAbd Allāh ibn Sīnā. -- [ca. 17--].,3,With: 1 other title.,o,3,3,0,0,0,0,0,0,will
3493710,al-Ajwibah al-ʻIrāqīyah lil-asʾilah al-Īrānīyah / taʾlīf Shihāb al-Dīn Maḥmūd Efendī shahīr bi-al-Ālūsī al-Baghdādī al-Ḥusaynī. -- 1864.,1,Some marginalia.,o,1,1,0,0,0,0,0,0,will
3493715,Sirāj al-ẓalām wa-badr al-tamām : al-juzʾ al-awwal / taʾlīf ... Fakhr al-Dīn Abī Bakr ibn ʻAlī al-Ḥaddād[ī] al-Yamanī. -- [ca. 1639 or 40].,1,"Title, as above, is given in the incipit. Also appears in title-page as: Sharḥ Sirāj al-ẓalām wa-badr al-tamām.",o,2,2,0,0,0,0,0,0,will
3493715,Sirāj al-ẓalām wa-badr al-tamām : al-juzʾ al-awwal / taʾlīf ... Fakhr al-Dīn Abī Bakr ibn ʻAlī al-Ḥaddād[ī] al-Yamanī. -- [ca. 1639 or 40].,2,Various hands.,o,2,2,0,0,0,0,0,0,will
3493717,al-Jāmiʻ al-ṣaghīr. -- 1729.,1,Marginalia.,o,2,2,0,0,0,0,0,0,will
3493717,al-Jāmiʻ al-ṣaghīr. -- 1729.,2,"Islamic binding, in brown, with flap.",o,2,2,0,0,0,0,0,0,will
3493722,Kitāb al-nuqāyah / lil-shaykh ... ʻUbayd Allāh ibn Masʻūd ibn Taj al-Sharīʻah al-Ḥanafī. -- 1482.,1,Illuminations on leaf 1 recto.,o,1,1,0,0,0,0,0,0,will
3495859,al-Khamīs fī aḥwāl nafs al-nafīs / Ḥusayn ibn Muḥammad ibn al-Ḥasan al-Diyārbakrī. -- [ca. 16--].,2,Calligraphic naskhī.,o,3,2,1,0,0,0,0,0,will
3495859,al-Khamīs fī aḥwāl nafs al-nafīs / Ḥusayn ibn Muḥammad ibn al-Ḥasan al-Diyārbakrī. -- [ca. 16--].,3,Multicolored ʻunwān on leaf 5 verso.,o,3,2,1,0,0,0,0,0,will
17618069,"Sonia Delaunay personal journal of notes, paintings, and sketches, 1969 : manuscript.",2,Date from dealer description.,o,2,1,0,1,0,0,0,0,will
17637018,Columbia review : typescript.,3,"""Manuscripts cannot be returned without a stamped, self-addressed envelope""--stamped on title page.",o,3,1,0,2,0,0,0,0,will
17638729,"Ottoman grammar : being a hasty translation of ""Ilmi sarfu osmani"" or grammar of the Ottoman language as written in the Armenian character published in Constantinople 1868 : manuscript.",2,Page numbers in modern ink.,o,3,2,0,1,0,0,0,0,will
17638729,"Ottoman grammar : being a hasty translation of ""Ilmi sarfu osmani"" or grammar of the Ottoman language as written in the Armenian character published in Constantinople 1868 : manuscript.",3,Binding: modern black and brown faux-leather half-binding. Gold-tooled decoration and spine title: Ottoman Grammar. Spine label with AOS call number: A.O.S. Jk Ot84.,o,3,2,0,1,0,0,0,0,will
17645993,Ballad on Mrs. Strawbridge : manuscript.,3,In an unidentified hand.,o,3,1,0,1,1,0,0,0,will
17651236,Treasures of the deep : vol. 1 : manuscript.,1,Title from label on first leaf.,o,4,3,0,1,0,0,0,0,will
