bib_id,title,note_num,note_text,note_type,record_total_notes,w_count,o_count,a_count,aw_count,ow_count,ao_count,unknown_count,source
3670378,Excerpta ex diariis : mélanges de médecine et de chirurgie.,1,Entries are dated 1838-1843 and include an index on the final 23 pages.,w,3,1,1,0,0,1,0,0,tim
3670397,[Manuscrits d'un chirurgien russe ou tchèque].,2,"Manuscript of a Russian or Czech surgeon on various subjects, with some entries dated from 1833 to 1842.",w,2,1,1,0,0,0,0,0,tim
3670439,"Physiology : lectures on the physical conditions of the tissues of the human body as applied to the explanation of vital phenomena : delivered at the College of France, 1834 / by F. Magendie, Professor of Physiology and Medicine, 1834.",1,"Notes taken down by Robert Sewell, with the 7 p. at end titled ""Index.""",w,2,1,1,0,0,0,0,0,tim
3670491,Sharḥ al-ʻArūḍ al-Andalusī. -- 1728.,1,Variant title in manuscript: Sharḥ mushkilāt al-mukhtaṣar fī ʻilm al-ʻarūḍ.,w,4,2,2,0,0,0,0,0,tim
3670491,Sharḥ al-ʻArūḍ al-Andalusī. -- 1728.,3,"Followed by 3 pages (25 verso-26), untitled and ending abruptly, unrelated to primary text.",w,4,2,2,0,0,0,0,0,tim
3670518,"Receipes for takeing of cemicals, 1850.",3,Recipes for mixing chemicals.,w,5,1,3,1,0,0,0,0,tim
3670544,"Note-book of experiments and observations on anatomy and physiology / George Gulliver, January 1839.",4,Includes much of his original research on the blood.,w,4,1,1,0,0,1,1,0,tim
3670618,al-Durr al-manẓūm. -- 1731 or 2.,1,Variant title in manuscript: Naẓm farāʾiḍ Multaqá al-abḥur.,w,3,1,2,0,0,0,0,0,tim
3670642,[Kitāb fī al-farāʾiḍ]. -- 1828 or 9.,2,Followed by an untitled 2-page treatise on same subject; ends abruptly.,w,4,2,2,0,0,0,0,0,tim
3670642,[Kitāb fī al-farāʾiḍ]. -- 1828 or 9.,3,Last 3 leaves comprised of notes.,w,4,2,2,0,0,0,0,0,tim
3670725,al-ʻArūḍ al-Andalusī. -- [17--].,2,A few pages of notes precede and follow main text.,w,3,1,2,0,0,0,0,0,tim
3670835,"Excelsior diary : Columbian edition, 1893 / [signed in ink on title page: Geo. W. Vansint].",1,"Diary includes a blank page for each date, printed almanac and calendar, and pages for accounts.",w,3,1,0,0,1,1,0,0,tim
3670836,"Account book, 1862-1870.",1,"Includes patient information concerning the doctor's practice in New Haven, Conn.",w,1,1,0,0,0,0,0,0,tim
2334838,"Economic impact of ski recreation and second homes : a reconnaissance study of Stowe, Vermont / by Lloyd C. Irland and Richard C. Gannon ; with Margaret Coon...[et al.]. 1974.",2,"Final report of a cooperative aid study by the Yale School of Forestry and Environmental Studies and the Northeastern Forest Experiment Station, USDA Forest Service, under Contract no. 23-00, 440, Supplement 15.",w,2,1,1,0,0,0,0,0,will
2898314,"David Bushnell Exhibiton, May-June 1975, Sterling Memorial Library [by Andrew Patterson, Jr.]",2,"Contains copies of legends used in the display cases, record cards of items exhibited, and a list of these items, and a bibliography.",w,2,1,1,0,0,0,0,0,will
2919886,The dialects of ancient Gaul. [Microform],1,"Abstracted in Microfilm abstracts, v. 10 (1950) no. 1, p. 141-142, no. 2, p. 175-176, no. 3, p. 265-266; v. 11 (1951) no. 1, p. 207-208, no. 3, p. 297-298.",w,1,1,0,0,0,0,0,0,will
3100789,"Mary Burrell's book / by Mary Burrell, 1854.",1,"Mary Burrell's train traveled near the Isaac Foster party also from Plainfield and parts of her diary are quoted in Lucy Foster Sexton's The Foster Family, California Pioneers, Santa Barbara, 1925.",w,2,1,1,0,0,0,0,0,will
3105379,"Overland journey : from Leesburg, Pennsylvania, to the California mines / by Alexander Love, 1849-1852.",1,The diary is composed of four notebooks and various sizes of letter paper sewed together in a homemade calf binding.,w,2,1,1,0,0,0,0,0,will
3106835,"William Renfro Rothwell papers, 1850.",1,"Rothwell's trip home from California is documented in his journal. See Memoranda of Home Voyage from the California Gold Mines to the State of Missouri, Beinecke Rare Book and Manuscript Library, WA MSS S-1432",w,1,1,0,0,0,0,0,0,will
3117860,"Overland journey from Ohio to California / by Edwin Hillyer, [1849].",2,"The State Historical Society of Wisconsin owns another version of the diary which was published in Wisconsin Magazine of History. 49, no. 3 (Spring 1966).",w,2,1,1,0,0,0,0,0,will
3118703,"Fur trading voyage : from China to the Northwest Coast of America, 1799 / by Richard Jeffry Cleveland.",1,"Another account of Cleveland's voyage which closely follows this version was published by Cleveland's son from his father's original journal: Cleveland, H. W. S. Voyages of a Merchant Navigator. New York, 1886.",w,1,1,0,0,0,0,0,0,will
3153403,"Journal of a trip to the Yellowstone Park, 1875.",1,"The official report of the Ludlow expedition was published as: United States War Dept. Report of a Reconnaissance from Carroll...Made in the Summer of 1875, by William Ludlow. Washington, D.C.: Government Printing Office, 1876.",w,1,1,0,0,0,0,0,0,will
3154475,"Army episodes and anecdotes; or Life at Vancouver Barracks. The romance and the reality of the frontier /by Thomas McArthur Anderson, 1853-1893.",1,"Chapter 11 which is included in the list of chapters but is not in the manuscript, was probably used by Anderson for his article ""The Vancouver Reservation Case. A Legal Romance,"" Oregon Historical Quarterly. VIII (1907): 219-230.",w,1,1,0,0,0,0,0,0,will
3155474,"Agreement, 1849 Jan. 27.",1,A broadside describing Gordon's California Association's equipment and terms was printed in 1849 and a copy was owned by Thomas W. Streeter.,w,1,1,0,0,0,0,0,0,will
3155656,"Fisk Expedition journal /by Samuel R. Bond, 1862.",1,"The official account published by the government: Expedition from Fort Abercrombie to Fort Benton. 37th Cong., 3d sess. House Ex. Doc. 80.",w,1,1,0,0,0,0,0,0,will
3158181,"Field diary of 1st Lt. Wm. L. English, 7th Infantry 1876 campaign /by William L. English, 1876.",2,"English's diary for March through June parallels the journal of Lt. James H. Bradley, which is much more detailed, and Capt. Freeman's journal (WA MSS 204).",w,3,1,2,0,0,0,0,0,will
3159026,"Indian religions notes, 1890 Jul 11.",1,"Similar to a manuscript sent to Evans with a letter, 1890 May 19 (see WA MSS 173).",w,1,1,0,0,0,0,0,0,will
3159216,"Sioux campaign journal, 1876.",2,Corroborates the account of Lt. William L. English (WA MSS 171).,w,2,1,1,0,0,0,0,0,will
3159564,"Letter: to Mr. Banks /by Jonathan Carver, 1778 Aug 13.",1,The letter is tipped into a copy of Jonathan Carver's Travels through the Interior Parts of North America (see Zc20 778cad).,w,1,1,0,0,0,0,0,0,will
3159643,"Cascades Massacre list, 1856 Mar 26.",1,For a similar list see WA MSS 94.,w,1,1,0,0,0,0,0,0,will
3159809,"Letter: to Putnam Bradford /by Lawrence W. Coe, 1856 Apr 6.",1,For a similar list see WA MSS 66.,w,1,1,0,0,0,0,0,0,will
3162178,"Memoir, 1899.",1,"The text of the memoir is identical to: Charles Andrew Huntington, Incidents in the Life of Rev. C. A. Huntington (WA MSS S-1751).",w,1,1,0,0,0,0,0,0,will
3162478,"Letter : to David Rogers / by Brigham Young, Priest of the Church of Latter-Day Saints, 1844 Dec 5.",1,Expressing approbation of David Roger's course in the recent presidential election and satisfaction over the outcome.,w,1,1,0,0,0,0,0,0,will
3162992,"Letter: to E. B. Neally /by Secretary of Montana Territory, 1866 Nov 9.",1,See WA MSS S-140.,w,1,1,0,0,0,0,0,0,will
3169319,Letter: to E. B. Neally /by William Haley 1865 Oct 11.,1,See WA MSS S-141.,w,1,1,0,0,0,0,0,0,will
3188364,"Informe Secreto Sobre la Presente Situacion de Texas /by Juan Nepomuceno Almonte, 1834.",2,"Some of the text of ""Informe Secreto"" was used by Juan Nepomuceno Almonte in his ""Nota Estadistica Sobre Tejas,"" Mexico, 1835.",w,2,1,1,0,0,0,0,0,will
3194125,"Real cedula sobre aumento de un ministro en las misiones del Colegio Apostólico de Pachuca, 1794.",1,"For the petition from the College of Pachuca resulting in this Real cedula, see WA MSS S-654.",w,1,1,0,0,0,0,0,0,will
3195673,"Representacion al Rey en solicitud de dos ministros para la misiones /by Ysidoro Puertollano, 1793 Apr 20.",1,For the results of this petition see WA MSS S-627.,w,1,1,0,0,0,0,0,0,will
3198887,"Tanto, que se saco de una carta : que el R.P. Fr. Alonso de Benavides, Custodio, que fue del Nuevo Mexico, embio a los religiosos de la Santa Reyno, desde Madrid, el ano de mil seiscentos / by Alonso Benavides.",1,"Copy of a work published in Mexico, see Wagner's Spanish Southwest no. 92.",w,1,1,0,0,0,0,0,0,will
3201682,"Letter: to the Bishop of Guadalajara, Antonio Alcalde /by Antonio Ventura de Taranco, 1790 Jul 21.",1,For another copy see WA MSS S-827; B232.,w,1,1,0,0,0,0,0,0,will
3202797,"Letter: to his Father and Mother / by William Henry Jackson, 1866 Oct 30.",1,"Slightly different version, see WA MSS 272.",w,1,1,0,0,0,0,0,0,will
3203242,"Letter : to R. H. Kern / by J. H. Simpson, 1850 Dec 10.",1,"The lithograph was published with Simpson's and Capt. Marcy's report, see Zc50 850 uo.",w,2,2,0,0,0,0,0,0,will
3203242,"Letter : to R. H. Kern / by J. H. Simpson, 1850 Dec 10.",2,"The letter formerly accompanied United States Army Corps of Topographical Engineers, Reports of the Secretary of War, 1850, see Zc50 850un.",w,2,2,0,0,0,0,0,0,will
3203738,"Journal of a voyage from New Orleans to St. Louis in the steamboat Independence. Captain Hearick. During the months of June & July /by J. Dorfeuille, 1820.",1,"Also includes an essay on American entomology, an entomological dictionary, and a newspaper article by M. Halstead on the evidence of other races preceding the Indians.",w,1,1,0,0,0,0,0,0,will
3207672,"Letter : to Dear Bennett / by Delano Russell Bennett, 1858  Aug 12.",1,For another copy see WA MSS 279.,w,1,1,0,0,0,0,0,0,will
3207693,"Proclamation, 1837 Aug 3.",1,"Translated by Davis in his El Gringo, New York, 1857.",w,1,1,0,0,0,0,0,0,will
3208329,"Recollections of California / by E. George Van Duzer, 1858?",1,"Also contains an address on education to the Orange County Teachers' Institute, 1858 Aug 26.",w,1,1,0,0,0,0,0,0,will
3208657,"Records of Daystar Communications, 1977-1982 (inclusive)",1,"Catalogue of courses, newsletters, research summaries.",w,1,1,0,0,0,0,0,0,will
3208739,"Records of the Methodist Church in Kenya, 1980.",1,Preachers' lectionary notes.,w,1,1,0,0,0,0,0,0,will
3208779,"Records of the Nairobi Diocesan Missionary Association, 1975-1979.",1,Reports and correspondence.,w,1,1,0,0,0,0,0,0,will
3209230,"Records of the Lesotho Methodist Mission, 1979.",1,"Newsletters, brochures.",w,1,1,0,0,0,0,0,0,will
3209262,"Records of the Liberia Baptist Missionary and Educational Convention, 1974-1976 (inclusive)",1,"Yearbook, convention programs.",w,1,1,0,0,0,0,0,0,will
3209289,Records of the Providence Baptist Association.,1,Souvenir program.,w,1,1,0,0,0,0,0,0,will
3209303,"Records of the United Methodist Church in Liberia, 1979.",1,Annual conference journal.,w,1,1,0,0,0,0,0,0,will
3212587,"Letter, 1810 July 3.",1,Letter addressed to Reverend Mr. Crowe from Mortimer Street. In the letter Nollekens discusses his busts of Dr. Samuel Johnson and Dr. Sterne.,w,1,1,0,0,0,0,0,0,will
3212600,"Letter, 1861 Dec. 27.",1,"Letter to Reverend Richard Glover, dated December 27, 1861, from 1 Tor Villa, Campden Hill, Kensington. In the letter Hunt expresses his gratitude for Glover's study of his painting ""The Light of the World"" and discusses the meaning and origin of the painting's title. After seeing the painting in 1861, Glover wrote his interpretation of the work, entitled ""The Light of the Word"", or Holman Hunt's great allegorical picture, translated into words; that was published during the same year.",w,1,1,0,0,0,0,0,0,will
3218106,"Letters, 27 and 28 Feb. 1846.",1,Letters addressed to Mrs. Sophie Brown from Haydon in Edinburgh. The first letter mentions a sketch of Keats by Haydon which the artist has copied from a drawing in his diary and is sending to Mrs. Brown; the later letter is illustrated with a pen and ink self-portrait sketch of Haydon.,w,1,1,0,0,0,0,0,0,will
3249209,"Records of the Religious Tract Society for China, 1929.",1,"Annual Reports for this organization for the years 1918-19, 1922, and 1940 are available in the Divinity Library.",w,1,1,0,0,0,0,0,0,will
3251978,"Records of the Chung Hua Sheng Kung Hui, 1915-1950, (inclusive)",1,"See also: Reports of the General Synod, Bdj C52 (v.2 1915, v.3 1918, v.4 1921, v.5 1924, v.6 1928, v.7 1931, v.8 1934, v.9 1937) and Journal of the Annual Synod, Bdj C52k (v.10 1918)",w,1,1,0,0,0,0,0,0,will
3283317,"Records of the Church Committee for Relief in Asia, 1944-1945 (inclusive)",1,"See also: Records of the Church Committee for China Relief, HR1106.",w,1,1,0,0,0,0,0,0,will
3331220,"Records of the Supreme Council of the Evangelical Community in Syria and Lebanon, 1952.",1,"Composed of the Presbyterian Evangelical Churches in Syria and Lebanon, Armenian Evangelical Congregational Churches in Syria and Lebanon, Native Evangelical Church in Beirut, Native Presbyterian Church in Damascus, Evangelical Church of the Nazerine in Syria and Lebanon, Reformed Presbyterian Church in Syria, Friends Evangelical Church in Lebanon, Evangelical Adventist Church in Syria and Lebanon, Evangelical Church in Kalamoun, Syria, Evangelical Baptist Church in Lebanon, Evangelical Church of God in Lebanon and Syria, and Evangelical Christian and Missionary Alliance in Syria.",w,1,1,0,0,0,0,0,0,will
3336797,"Records of the American College for Girls (Istanbul, Turkey), 1908-1932, (inclusive)",1,Also known as Constantinople College; later affiliated with Robert College.,w,1,1,0,0,0,0,0,0,will
3338897,"Records of the World Conference of Christian Youth, 1938-1952, n.d. (inclusive)",1,"This material covers the conferences held in Travancore (India), Oslo (Norway), and Amsterdam (Holland).",w,1,1,0,0,0,0,0,0,will
3341835,"Records of El Apostol Revista de Teologia Latinoamericana,       1974.",1,This corporate body is concerned with issues of Christianity and social justice in Latin America.,w,1,1,0,0,0,0,0,0,will
3341862,"Records of the Facultad Evangʹelica de Teologʹia, 1947-1958, n.d. (inclusive)",1,This seminary is also known as Union Theological Seminary (Buenos Aires).,w,1,1,0,0,0,0,0,0,will
3341911,"Records of the Instituto Superior Evangʹelico de Estudios Teolʹogicos, 1947-1958, n.d. (inclusive)",1,Also known as I.S.E.D.E.T.,w,1,1,0,0,0,0,0,0,will
3355297,"Records of the Anglican Church in Guyana, 1979.",1,This report includes work of the Anglican Church in Cayenne and Surinam.,w,1,1,0,0,0,0,0,0,will
3370001,"Records of the Baldwin Dispensary, 1926.",1,"This report also includes information on the L.H.M. Hospital and the N.T.S., also in Seoul.",w,1,1,0,0,0,0,0,0,will
3371527,Indian Christian Literature Collection.,1,"Dialects excluding Marathi, Tamil, and Toda.",w,1,1,0,0,0,0,0,0,will
3382279,"Records of the Universalist Women's Missionary Association, n.d.",1,Also includes Canada.,w,1,1,0,0,0,0,0,0,will
3382834,"Records of the Woman's Home Missionary Union, 1895-1926, n.d. (inclusive)",1,"Reports from the states of Vermont, Colorado, Maine, Connecticut, Minnesota, New York, California, New Jersey, Nebraska, Missouri, Louisiana, Oregon, and New Hampshire.",w,1,1,0,0,0,0,0,0,will
3384059,"Records of the Congregational Church Extension Boards, 1925-1928, n.d. (inclusive)",1,"This corporate body is a joint venture of the Congregational Home Missionary, Church Building and Sunday School Extension Societies.",w,1,1,0,0,0,0,0,0,will
3385465,"Records of the American Friends Service Committee Work Camp Committee, 1938-1944,(inclusive)",1,This collection consists primarily of reports from the work camps.,w,1,1,0,0,0,0,0,0,will
3386030,"Records of the Farmers Federation Educational and Development Fund Inc., n.d.",1,Project supported by this organization known as The Lord's Acre Plan.,w,1,1,0,0,0,0,0,0,will
3390456,"Records of the Office of the Indian Rights Association, 1905.",1,"See also material in Record Group 34, Indian Rights Association.",w,1,1,0,0,0,0,0,0,will
3390592,"Records of the Ladies' Greek Committee of the City of New-York, 1829.",1,This corporate body oversees missionary efforts in Greece.,w,1,1,0,0,0,0,0,0,will
3390865,"Records of St. John's Guild, Inc., 1930.",1,"See also material in Record Group 34, St. John's Guild.",w,1,1,0,0,0,0,0,0,will
3391536,"Records of the American Sunday-School Union, 1831-1897, (inclusive)",1,"See also Manuscript Group No. 34. For later material, see Records of the American Missionary Fellowship, HR 971.",w,1,1,0,0,0,0,0,0,will
3392442,"Records of the American Missionary Fellowship, 1980.",1,"For earlier material, see Records of the American Sunday School Union, HR 964. See also Manuscript Group No. 34.",w,1,1,0,0,0,0,0,0,will
3395232,"Records of the Wyclif Society, 1882-1888, n.d.",1,"See also material in Record Group 34, The Wyclif Society.",w,1,1,0,0,0,0,0,0,will
3443611,"Journal of a voyage from Boston to California, 1849-1850 /by Samuel Brackett.",3,For another account of this voyage see Solomon True's Journal of a Voyage from Boston to California (WA MSS S-1436).,w,3,1,1,0,0,1,0,0,will
3447761,History and journal of Jesse W. Crosby.,1,"Most of the text seems to be written after the fact, but the travel accounts are often in the form of a diary.",w,1,1,0,0,0,0,0,0,will
3454880,"Journal of a voyage from Boston to San Francisco in the ship Golden Rocket commanded by Capt. Charles Pendleton, begins December 9th 1859 and terminated May 18th 1860, / kept by Maria R. Hodgdon.",3,The Seamen's Journal was sold in Boston by Benj. Loring & Company.,w,3,1,2,0,0,0,0,0,will
3457975,"Memoranda of home voyage from the California gold mines to the state of Missouri, 1851 /by William R. Rothwell.",1,"Rothwell's trip to California is documented in his diary, letters, and guidebook. See William Renfrom Rothwell Papers, Beinecke Rare Book and Manuscript Library, WA MSS 409.",w,1,1,0,0,0,0,0,0,will
3471261,al-Masʻūdī. -- [14-- or 15--].,1,Also known as: Sharḥ al-Samarqandīyah fī ādāb al-baḥth.,w,2,1,1,0,0,0,0,0,will
3473718,al-Manḥ al-azhar. -- [17--?].,1,Also known as: Sharḥ [al-]fiqh al-akbar.,w,5,1,4,0,0,0,0,0,will
3473785,"Journal of Henry Souther begun October 30 1849 /transcribed by someone else, ca. 1900.",1,There is a full list of the passengers and crew for the 1849-50 voyage of the ship Richmond from Boston to San Francisco on p. 12-15.,w,1,1,0,0,0,0,0,0,will
3474541,"Journal of a voyage from Boston to California, 1849-1850 / by Solomon True, Jr.",2,For another account of this voyage see Samuel Brackett's Journal of a Voyage from Boston to California (WA MSS S-1417).,w,2,1,1,0,0,0,0,0,will
3474946,Ḥāshiyat Qarah Khalīl ʻalá Ṭāshkubrīʹzādah min al-Ādāb / Khalīl ibn Ḥasan al-Sīrawī. -- 1886.,1,Also known as: Hadīyat al-Nabī al-mustaṭāb fī ʻilm al-naẓar wa-al-ādāb.,w,4,1,3,0,0,0,0,0,will
3477161,Kitāb qawaʻid-i Qurʾān. -- 1693.,1,Also known as: Şerḥ el-Muḳaddime el-Cazariye fi el-tecvid.,w,4,1,3,0,0,0,0,0,will
3477192,[ʻArāʾis al-majālis fī qiṣaṣ al-anbiyāʾ] / Abū Isḥāq Aḥmad ibn Muḥammad ibn Ibrāhīm al-Thaʻlabī. -- [16--?].,2,Also known as: Nafāʾis al-ʻarāʾis.,w,3,1,1,1,0,0,0,0,will
3484592,Nihāyat al-ṭalab fī sharḥ al-Muktasab fī zirāʻat al-dhahab. -- [17--?].,3,Index of contents precedes work.,w,3,1,2,0,0,0,0,0,will
3486463,Mafātīḥ al-jinān wa-maṣābīḥ al-janān. -- 1454 or 1551.,1,Also known as: Sharḥ Shirʻat al-Islām.,w,3,1,2,0,0,0,0,0,will
3486472,Kitāb sharḥ Ṭayyibat al-nashr fī al-qirāʾāt al-ʻashr / li-ibn al-nāẓim. -- 1688.,3,Table of contents in modern hand precedes text.,w,3,1,2,0,0,0,0,0,will
3486633,al-Īḍāḥ fī al-maʻānī wa-al-bayān. -- 1338.,1,Also known as: Īḍāḥ fī ʻilm al-balāghah.,w,4,1,3,0,0,0,0,0,will
3486680,Fatḥ al-mughīth bi-sharḥ alfīyat al-ḥadīth / Abū al-Faḍl ʻAbd al-Raḥīm ibn al-Ḥusayn al-ʻIrāqī. -- 1443.,1,Also known as: Sharḥ al-tabṣirah.,w,3,1,2,0,0,0,0,0,will
3487980,Kitāb al-ʻarūḍ / lil-Sāwī. -- 1454.,1,Also known as: al-Qaṣīdah al-ḥasnāʾ fī al-ʻarūḍ wa-al-qawāfī al-Sāwīyah.,w,6,1,5,0,0,0,0,0,will
3487985,al-Qaṣīd al-jalīl fī ʻilm al-Khalīl / naẓm ... Abī ʻAmr ʻUthmān ibn Abī Bakr al-maʻrūf bi-Ibn al-Ḥājib al-Mālikī al-Maghribī. -- 1454.,1,Also known as: Maqṣad al-jalīl fī ʻilm al-Khalīl.,w,4,1,3,0,0,0,0,0,will
3491752,Sharḥ Ṭawāliʻ / li-Iṣfahānī. -- 1452.,2,Also known as: Maṭāliʻ al-anẓār fī sharḥ Ṭawāliʻ al-anwār.,w,5,1,4,0,0,0,0,0,will
3491817,Taṣwīr makhārij al-ḥurūf / li-ṣāḥib al-Miftāḥ. -- [ca. 1704].,1,On the articulation of letters.,w,5,1,3,1,0,0,0,0,will
3491858,Risālah fī taḥqīq madhhab al-ṣūfīyah. -- 1585.,1,Also known as: al-Durrah al-fākhirah fī taḥqīq madhhab al-ṣūfīyah.,w,4,1,3,0,0,0,0,0,will
3491891,[Ḍawʾ al-Miṣbāḥ]. -- [16--].,1,Also known as: Ḍawʾ al-Miṣbāḥ mukhtaṣar al-Miftāḥ.,w,5,1,4,0,0,0,0,0,will
3493579,Kitāb manār uṣūl al-fiqh / al-mukhtaṣar mansūb ilá ...  Muḥammad ibn Muḥammad ibn ʻUmar al-Akhsikathī. -- 1381.,1,"Also known as: al-Ḥusāmī, and Muntakhab fī uṣūl al-madhhab.",w,3,1,2,0,0,0,0,0,will
3493589,Kitāb niṣāb al-akhbār. -- [16--].,2,Table of contents precedes text.,w,4,1,3,0,0,0,0,0,will
3493595,Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām. -- [16-- or 17--].,3,Table of contents precedes text.,w,4,1,3,0,0,0,0,0,will
3493665,Fatḥ al-mannān fī ithbāt madhhab al-Nuʻmān / li-ʻAbd al-Ḥaqq al-Dihlawī. -- [ca. 1800].,1,Also known as: Fatḥ al-mannān li-madhhab al-Nuʻmān.,w,2,1,1,0,0,0,0,0,will
