bib,title,note_num,note_text,note_type,record_total_notes,a_count,w_count,o_count,aw_count,ow_count,ao_count,unknown_count,source
14526362,880-02 Īḍāḥ al-mubham min maʻānī al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Munʻim al-Damanhūrī.,1,Title from incipit (folio 1b).,a,11,2,6,2,0,1,0,0,martin
14526362,880-02 Īḍāḥ al-mubham min maʻānī al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Munʻim al-Damanhūrī.,2,Romanization supplied by cataloger.,a,11,2,6,2,0,1,0,0,martin
14526364,880-02 Sharḥ al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Fattāḥ al-Mullawī.,1,Title from folio 1a.,a,12,2,6,2,0,2,0,0,martin
14526364,880-02 Sharḥ al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Fattāḥ al-Mullawī.,2,Romanization supplied by cataloger.,a,12,2,6,2,0,2,0,0,martin
14526396,880-03 al-Ṭibb al-jadīd al-kīmiyāʼī : manuscript / Ṣāliḥ ibn Naṣr Allāh ibn Sallūm al-Ḥalabī.,1,Titles of the two treaises from reference sources.,a,14,2,8,2,0,2,0,0,martin
14526396,880-03 al-Ṭibb al-jadīd al-kīmiyāʼī : manuscript / Ṣāliḥ ibn Naṣr Allāh ibn Sallūm al-Ḥalabī.,2,Romanization supplied by cataloger.,a,14,2,8,2,0,2,0,0,martin
14526445,880-02 Sharḥ al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Fattāḥ al-Mullawī.,1,Title from reference sources.,a,9,2,4,2,0,1,0,0,martin
14526445,880-02 Sharḥ al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Fattāḥ al-Mullawī.,2,Romanization supplied by cataloger.,a,9,2,4,2,0,1,0,0,martin
14526450,880-02 Ḥāshiyah ʻalá Sharḥ al-Sullam : manuscript / Muḥammad ibn ʻAlī al-Ṣabbān.,1,Title supplied by cataloger.,a,12,2,7,2,0,1,0,0,martin
14526450,880-02 Ḥāshiyah ʻalá Sharḥ al-Sullam : manuscript / Muḥammad ibn ʻAlī al-Ṣabbān.,2,Romanization supplied by cataloger.,a,12,2,7,2,0,1,0,0,martin
14526482,880-03 al-Rāmizah fī ʻilmay al-ʻarūḍ wa-al-qāfiyah : manuscript / ʻAbd Allāh ibn ʻUthmān al-Khazrajī.,1,"Title of ""al-Rāmizah fī ʻilmay al-ʻarūḍ wa-al-qafīyah"" from reference sources.",a,27,3,20,1,0,2,0,1,martin
14526482,880-03 al-Rāmizah fī ʻilmay al-ʻarūḍ wa-al-qāfiyah : manuscript / ʻAbd Allāh ibn ʻUthmān al-Khazrajī.,2,"Title of ""Fatḥ Rabb al-Barīyah bi-sharḥ al-Qaṣīdah al-Khazrajīyah"" from incipit (folio 17b).",a,27,3,20,1,0,2,0,1,martin
14526482,880-03 al-Rāmizah fī ʻilmay al-ʻarūḍ wa-al-qāfiyah : manuscript / ʻAbd Allāh ibn ʻUthmān al-Khazrajī.,3,Romanization supplied by cataloger.,a,27,3,20,1,0,2,0,1,martin
14526483,880-03 Dīwān : manuscript / Abū Tammām Ḥabīb ibn Aws al-Ṭāʼī.,1,Title from incipit.,a,9,2,4,2,0,1,0,0,martin
14526483,880-03 Dīwān : manuscript / Abū Tammām Ḥabīb ibn Aws al-Ṭāʼī.,2,Romanization supplied by cataloger.,a,9,2,4,2,0,1,0,0,martin
14527698,"Mrs. C. Corey letter, Valley City, North Dakota, to Mrs. Stenton, 1881 May 28 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14527969,Warfield and Weeks Minstrels broadside : manuscript and print.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14528104,Labranche plantation account book : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14533212,"Joseph B. Robinson letter, Houston, Texas, to ""My Darling Wife"", 1865 October 13 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14533481,"Newton F. Sanford letter, Campo Seco, California, to Susan Borden Sanford, Fall River, Massachusetts, 1861 November 28 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14533520,"Peter A. Sarpy letter, Saint Mary, Iowa, to Bird Beers Chapman, Washington City, Utah, 1856 February 10 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14533705,"W. McLane letter, Davenport, Iowa, to David Whitmer, Richmond, Missouri, 1839 July 13 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14534123,"William M. Richards letter, Keokuk, Iowa, to John Richards, Tiffin, Ohio, 1848 April 15 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14534860,"Benjamin C. Card letter, Saint Paul, Minnesota, to William H. Keeling, Leavenworth, Kansas, 1878 March 20 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14544217,"William C. Buckley letter, San Francisco, California, to ""Dear Nephew"", 1855 July 16 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14566126,"Aiken, South Carolina notice appointing John Marjenhoff as slave patrol leader : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14606024,"Merced County, California jail register : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14606087,Knights of Pythias membership ledger : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14607163,Assets Gold Mining Company minute book : typescript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14610000,"Thomas Williams letter, Xalapa, Mexico, to John R. Williams, 1847 April 21 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14610044,"Jennie A. McGene letter, Denver, Colorado, to “Dear Comrades” : typescript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14610705,"William Pickering letter, Olympia, Washington, to John L. Loomis, Richmond, Virginia, 1866 April 25 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14611217,"Rufus Ingalls letter, Fort Vancouver, Washington Territory, to William A. Gordon, Washington, D.C., 1858 January 8 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14611512,Pierre Menard business ledger : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14623693,Eugene Griswold ledger : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14624493,Jean Cleveland Foster address book : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14625598,"John Rynex letter, Saint Louis, Missouri, to John B. Macy, Adrian, Michigan, 1841 January 12 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14629857,Henry S. Powell diary : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14629929,Imogene Darter diary : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14737788,Charles A. Miller scrapbook of a trip west with the rotary club of Buffalo : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14740920,Eureka Township justice docket ledger : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14740926,Dean Jewett Locke journal : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14740931,Anna Sprague Lamson diary : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14742075,John Platt diary : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14743681,Edwin Paul Hofacker scrapbook : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14743746,Scrapbook relating to Church of the Nazarene gatherings : typescript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14743895,Scrapbook relating to Civil Air Patrol Cadets at Strother Army Air Field : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14745265,Willard Norton Mallery diary : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14798953,Eleanor Reid Jasper and Austin Jasper scrapbook : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14801314,John Denormandie Biles letter to Rachel Malick Biles : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14807633,Andrew Glass naturalization document : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14862686,Sales presentation book for Black Hills spruce : typescript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14896051,"Account book of Joseph English, undertaker.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14918095,Scrapbook concerning white supremacists in California : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14981229,"Thomas Hainline letter, Georgetown, Texas, to M. Albright, 1857 December 22 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14981231,"Emeline Gray letter, Clarksville, Arkansas, to Fanny Gould, New York, 1843 May 6 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14981232,"E. C. Hardy letter, Toano, Nevada, to Dinsmore & Co., Austin, Nevada, 1872 July 16 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14981233,"L. M. Owen letter, Texana, Texas, to Julia Bronaugh, 1868 May 6 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14981235,"J. O. Reeder letter, Houston, Texas, to F. I. Mann, Gilman, Illinois, 1901 August 28 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14981237,Articles of agreement for the lease of cows and calves in Idaho : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14981241,"J. M. Wise letter, Boise, Idaho, to Isaac N. Powell, Chicago, Illinois, 1914 August 11 : typescript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14981388,"West & Schlotfeldt letter, Grand Island, Nebraska, to W. H. Mann & Co., 1888 January 16 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
14981389,"Letter from a cattle driver in California to Mary P. Langdon, 1854 November 26 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15349907,California fishing scrapbook : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15524510,"Gideon Johnson Pillow letter, Mexico City, Mexico, to Mary Martin Pillow, 1848 March 17 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15524762,"G. L. Porter letter, Camp Cooke, Montana Territory, to H. Stockton, Springfield, Massachusetts, 1867 October 10 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15524870,"""Joe"" letter, Stockton, California, to ""My dear brother"", 1861 November 27 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15524950,"X. B. Debray letter, Austin, Texas, to ""Sallie"", 1893 April 9 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15525247,"Winfield Scott Edgerly letter, Fort Totten, Dakota Territory, to T. L. Alexander, Louisville, Kentucky, 1875 March 23 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15525337,"Appointment of Joseph W. Brown to captain in the Northern Lenawee Volunteers Company, First Michigan Volunteer Regiment : typescript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15525351,"Memoranda of clothing and commissary stores required at Fort Benton, Montana : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15525451,Invoice of ordnance stores turned over from Major Isaac Lynde to Captain George H. Stewart : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15525550,"John Preston Haven letter, San Francisco, California, to Winfield Scott, 1859 October 13 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15525554,"David Hunter letter, Saint Louis, Missouri, to the commander at Fort Leavenworth, Kansas, 1861 November 20 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15525584,"Frederick Ferdinand Low letter, Sacramento, California, to William T. Sherman, Savannah, Georgia, 1865 January 2 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15532075,"E. G. Marshall letter, Fort Kearney, Nebraska, to Henry Prince, 1856 March 31 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15532097,"Dabney Herndon Maury letter, Santa Fe, New Mexico, to John Van Deusen Du Bois, 1860 December 22 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15532250,Special and general orders no 1 : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15533163,General orders for the United States Army 131st Regiment of Infantry : typescript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15533279,"John A. Read letter, Sacramento, California, to Mrs. John V. Berry, 1856 November 24 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15533285,"Zebulon Montgomery Pike letter, Fort Massac, Illinois, to Anthony Wayne, 1797 January 22 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15533483,"Zebulon Montgomery Pike letter, Washington City, to James Madison, 1808 February 10 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15533488,"A. J. Pleasanton letter, Fort Vancouver, Washington, to ""My dear Sanders"", 1859 August 18 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15533602,"William Steele, Austin, Texas, letter to W. H. Runnels, 1875 March 12 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15533611,"James F. Steadman letter, Fort Peck, Montana, to Wilmot P. Sanford, Hudson, New Hampshire, 1877 June 24 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15533671,"Philip Henry Sheridan letter, Chicago, Illinois, to Edward Otho Cresap Ord, 1874 September 21 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15533678,"Richard W. Meade letter, Mare Island, California, to Samuel Lockwood, 1860 May 12 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15533921,Petition to Peter Chester : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15537216,"Philip St. George Cooke letter, Fort Gibson, Oklahoma, to George Bomford, Washington, D.C., 1837 January 18 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15537226,"John Montgomery Sterling letter, Cleveland, Ohio, to ""Mr. Huntington"", Cincinnati, Ohio, 1850 February 1 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15537232,Design contract for Brigham Young's tomb : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15537461,"Albert Pease letter, Camp of Israel, Council Bluffs, Indian Territory, to ""Dear Mother Brothers & sisters"", 1846 September 27 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15542429,"Charles Magill Conrad letter, Washington, D.C., to ""the Commanders of Military Posts and other Officers of the United States Army"", 1851 April 1 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15542439,Receipt for labor on James J. Strang's highway : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15542833,"Grover Cleveland letter, Washington, D.C., to Gilbert A. Pierce, 1885 May 13 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15542840,"Lewis Cass letter concerning Samuel Parker, 1835 February 28 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15542867,"Gabriel James Rains letter, Fort Dalles, Oregon, to Archibald Gracie, 1855 June 1 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15542995,"Gilbert John Murray Kynynmond Elliot, Earl of Minto letter, Ottawa, Ontario, to John H. James, Urbana, Ohio, 1885 November 30 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15543036,"George Gordon letter, Philadelphia, Pennsylvania, to John C. Boyd, Pottville, Pennsylvania, 1848 December 28 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15543038,"Leonard Wood letter, Fort Bowie, Arizona, to the Century Company, New York, New York, 1887 February 2 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15543165,"William T. Sherman letter, Saint Louis, Missouri, to Joseph Jones Reynolds, Little Rock, Arkansas, 1865 August 22 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15543180,"Leslie M. Shaw letter concerning Peter Sharp, 1905 April 29 : typescript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15543266,"Undecoded cipher letter, Great Salt Lake City, Utah, 1858 July 21 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15543269,"Robert Patterson letter, Veracruz, Mexico, to Captain H. L. Scott, 1847 April 7 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15543288,"Irvin McDowell letter, Cincinnati, Ohio, to Edmund Schriver, Cincinnati, Ohio, 1846 June 26 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15543295,"Henry Jackson Hunt letter, Washington, D.C., to Wellington C. Burnett, San Francisco, California, 1888 September 4 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15543422,"Charles A. Trowbridge letter to ""Major"", 1864 May 24 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15543487,"G. P. M. Richardson letter, Pascagoula, Missouri, to J. P. Richardson, Burlington, Vermont, 1848 October 13 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15543499,"Anson Jones letter, Brazoria, Texas, to Mary Jones, Austin, Texas, 1840 September 24 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15543572,"Joshua Herrick letter, Washington, D.C., to ""Dear Sir"", 1844 January 3 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15543922,Power of attorney concerning Francis F. Lathrop : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
15544154,"Josiah Perham letter, Boston, Massachusetts, to the National Democratic Convention, Charleston, South Carolina, 1860 April 16 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,martin
