bib,title,note_num,note
13191787,Libellus.,5,"Decoration: Rubricated with red penwork initials. Multiple illustrations on ff. 5,19r,19v,21r,22e,22v,24r,28v,31v and 32r, drawn in brown with ochre, red, blue and brown body colors and pale pink wash for flesh, depicting key events of the prophecy, including the battles with the various Anti-Christs, showing rulers, angels, demons, and the true and false popes."
13191787,Libellus.,6,"Binding: 19th-century English full calf, heavily embossed with lattice pattern."
13191821,Two painted binding panels on wood : artwork.,1,Accompanied by a glazed shadow box for display.
13191888,Bible in shorthand : manuscript.,1,Title devised by cataloger.
13191888,Bible in shorthand : manuscript.,2,Opening page contains 10 small ink illustrations and is dated 1672. The opening page to the New Testament is dated 1673.
13191888,Bible in shorthand : manuscript.,3,"Annotation in pencil on verso of front flyleaf: ""From Sir Carew Vyvyan / Bart: / Trellowarren nr Helston / Cornwall / a.d. 1760 / Oriel Coll: Oxon."""
13191888,Bible in shorthand : manuscript.,4,"Binding: contemporary full black morocco with gilt double fillet and corner ornamentation. Compartmented spine, gilt. Red leather spine label, gilt: ""Holy Bible."""
13191991,Daniel Pellizari notebook containing Latin exercises : manuscript.,1,"Ownership inscription in red ink on front pastedown: ""Daniel Pellizari."""
13191991,Daniel Pellizari notebook containing Latin exercises : manuscript.,2,"Laid in: scrap of paper annotated ""Daniel Pellizari. Sils. 1675."""
13191991,Daniel Pellizari notebook containing Latin exercises : manuscript.,3,"Binding: bound in scrap of early parchment document, almost completely erased; remains of silk ties. Stamped in gilt on back cover with small shield containing picture of unidentified animal."
13192781,Repetitiones logicae : manuscript.,1,Title from spine.
13192781,Repetitiones logicae : manuscript.,2,Library stamp of Philippe Bragard on front pastedown; bookplate laid in.
13192781,Repetitiones logicae : manuscript.,3,"Binding: contemporary blind-stamped and blind-ruled calf. Compartmented spine with the title ""Repetitiones logicae"" blindstamped in second compartment. Leather ties with fastening buckles, apparently restored."
13192931,Depences du roy en 1693 : manuscript.,1,First 28 pages have been removed; manuscript begins with page 29.
13192931,Depences du roy en 1693 : manuscript.,2,"Internal title page on page 171: ""Estat et menu general de la depence ordinaire bouche de la maison de Monseigneur le Dauphin annee 1693."""
13192931,Depences du roy en 1693 : manuscript.,3,Title from spine.
13192931,Depences du roy en 1693 : manuscript.,4,"Binding: contemporary full sheep; paneled spine, repaired, gilt. Title lettered on spine, gilt. Marbled endpapers."
13193242,[Book of Genesis in Tigrinya].,1,Translated by Debtera Matteos of Adwa.
13193242,[Book of Genesis in Tigrinya].,2,"In red and black, carefully layed out, one column, 19 lines with a running header giving title and chapter."
13193242,[Book of Genesis in Tigrinya].,3,"Leather binding with title on spine: ""Liber Geneseo Tigrice."""
13193242,[Book of Genesis in Tigrinya].,4,The pages are carefully laid out. Each verse is given in the outer margin. Each chapter is introduced by the word “Chapter” and the number.
13193262,[Five Ethiopian scrolls of spiritual healing].,1,"In fair hand, in red and black."
13193262,[Five Ethiopian scrolls of spiritual healing].,2,"Scroll 1 contains a decorative headpiece and uses brown and black ink. Scroll 4 contains multiple decorative section dividers. Uses black, red, and blue ink. Scroll 5 contains drawings of angels and ""evil eyes"" comparable to scroll 4."
13193262,[Five Ethiopian scrolls of spiritual healing].,3,Scroll 1 = 481 x 61 mm. Scroll 2 = 549 x 73 mm. Scroll 3 = 1467 x 60 mm. Scroll 4 = 1495 x 98 mm. Scroll 5 = 1538 x 68 mm.
13193269,[Antiphonary for the whole year].,1,In red and black.
13193269,[Antiphonary for the whole year].,2,Wooden binding with twine spine. Cover is decorated with a cross. Half of the back cover is missing.
13193269,[Antiphonary for the whole year].,3,Four chain stitches; three columns; 29 to 32 lines per page.
13193269,[Antiphonary for the whole year].,4,"F. 51r: Scribal note of completion: “Here ends the Deggua in the year of Mark (the Evangelist), on Ter 3, with great effort and problems . . . by the scribe Elyas;” Blank: Ff. 51v, 75r, 79rv."
13193271,"[Homily of the suffering and death of our Lord and savior, Jesus Christ, the life giver, written by the three evangelists and virgins Bridget, Matilda, and Elizabeth].",1,"Bound between wooden boards, two columns, 17 lines per page. Wood and red leather binding and spine with impressed decorations of frames and crosses."
13193271,"[Homily of the suffering and death of our Lord and savior, Jesus Christ, the life giver, written by the three evangelists and virgins Bridget, Matilda, and Elizabeth].",2,"F. 11r and passim (e.g., ff. 15r, 21v, 30v, 34r, and especially the concluding note on 103r) mention the owner, ወለተ ማርያም, and the scribe, ወልደ ሥላሴ."
13193271,"[Homily of the suffering and death of our Lord and savior, Jesus Christ, the life giver, written by the three evangelists and virgins Bridget, Matilda, and Elizabeth].",3,Inside front cover has a crude drawing of faces; F. 1v has a crude drawing of a person.
13193565,"[Praises of Saint Mary, Blessed Virgin, and gate of light].",1,"Manuscript in red and black, one column, 14 lines per page. F.1rv and f.58rv appear to be leaves (a bifolium?) discarded from another manuscript, covered with pen trials."
13193565,"[Praises of Saint Mary, Blessed Virgin, and gate of light].",2,"Wooden boards, four chain stitches; one column; 14 lines per page."
13193565,"[Praises of Saint Mary, Blessed Virgin, and gate of light].",3,F. 57r: Prayer by one Gabra Selassie to Mary to “keep me in body and soul.” A secondary hand adds the name Gabra Maryam.
13193592,"[Prayer of Our Lady Mary at Golgotha, mystagogia, sword of divinity, and bandlet of righteousness].",1,"In red and black, bound in leather between wooden boards, one column, 13-14 lines per page. Flyleaves contain images of Mary, Jesus, and Michael. Some decorative headpieces. Some marginalia."
13193592,"[Prayer of Our Lady Mary at Golgotha, mystagogia, sword of divinity, and bandlet of righteousness].",2,"F. 1r: Note: Edited by ግዛቸው ወልዴ ነው, written in an untrained hand; F. 4r mentions the owner, ወልደ ሚካኤል; Blank: ii v, iii rv. 53v."
13193592,"[Prayer of Our Lady Mary at Golgotha, mystagogia, sword of divinity, and bandlet of righteousness].",3,"Illuminations: F. 1v: Madonna and Child, flanked by the angels Gabriel and Michael; F. 2r: Angel with drawn sword and scabbard."
13193823,[Computus of Demetrius of Alexandria].,1,"In red and black ink, 3 columns, 24 to 29 lines per page. Flyleaves are sown together. Detailed decorative headpieces throughout. Some sections intentionally blotted out (e.g. f. 10). Some marginalia. Some tears and holes sewn back together. F. 48ff. contain numerical, calendrical, and astronomical charts."
13193832,[Bandlet of righteousness].,1,"Manuscript in black and red ink. First page contains a decorative cross. Substantial damage to some pages. A description of the object is given: ""The little scroll belongs to the common literature of Lefafa sedq (bandlet of truth), principally used for burial with the deceased. That is, prayers of Mary, here the part called the Mashafa heywat (book of life). It is represented by innumerable copies in libraries and elsewhere."""
13193842,[Funeral ritual].,1,"In black and red ink, bound between wooden covers with four chain stitches, two columns, 18-20 lines per page."
13193842,[Funeral ritual].,2,"Some decorative headpieces. Some graffiti in flyleaves. Handwritten note (20th century) between f. 3 and f. 4: ""apparently liturgy (prayers [selot], lessons from the gospels, etc.)"". The Beinecke's cover for the book reads ""Lectionary,"" which conflicts with the internal note's claims concerning the text."
13193842,[Funeral ritual].,3,"F. 120v: Note of ownership: the name of the owner has been erased. After a set of lines creating a unit division is a list of names of family members and also of the scribe, ዜና ገብርኤል እልፍዮስ."
13193845,"[Psalter, followed by canticles, Song of Songs, praises of Mary, and gate of light].",1,"Half bound with leather between wooden boards, the front board being broken and stitched; four chain stitches. One column (ff. 1r-148r), two columns (ff. 149r-167v). In red and black ink."
13193845,"[Psalter, followed by canticles, Song of Songs, praises of Mary, and gate of light].",2,"Flyleaf contains depiction of royal figure with a harp (David?) and other figures. Some decorative headpieces, including images of houses and pyramids(?). f. 43 contains a depiction of St. George and the Dragon. Some holes and tears sewn back together. Final section of book contains a narrative including Mary. f. 148 contains a depiction of a woman (Mary?) carrying a cross, a man carrying two vessels, and two ghostly figures floating above."
13193845,"[Psalter, followed by canticles, Song of Songs, praises of Mary, and gate of light].",3,"Illuminations: F. ii v: David playing his harp (the scene is depicted with David’s body in profile, though his face shows both eyes), before him (right) are three people; One (at the bottom) lies prostrate and holds shield and rifle; A second stands before David with a Psalter in hand; Above, a third holds a sword over his shoulder; A crude hand has written, “This Psalter belongs to ቄስ መሬ;” F. 43v: Saint George and the Dragon, caption: ቅዱስ ጊዮር[ጊ]ስ; F. 148v: Saint Mary, (right) holding hand cross, before Saint Ephrem(?) (left) also holding objects in his hands, above two angels hover over Mary."
13193845,"[Psalter, followed by canticles, Song of Songs, praises of Mary, and gate of light].",4,"F. ii: stamp of the Yale University Library; F. 162r mentions the scribe (ጸሐፊሁ), ኃይለ [the second name is erased]; Inside back cover: owner plate of the Yale University Library: Gift of Thomas Ewart Marston; Blank: Ff. irv, 168rv, 169v; F. 167v: record: Scribal note of completion: “the end of the Dawit on Tahsas 11 in the peace of God.”"
13194240,"[Psalter, calendar, biblical canticles, Song of Songs, praises of Mary, and gate of light].",1,"In black and red ink. Half bound with leather, between wooden boards, the front one of which is broken and stitched. Four chain stitches, one column (ff. 5r-155r), two columns (ff. 155v-169v). Substantial marginalia. Some later editorial decorations added in a crayon-like substance. Some lacunae have been patched and rewritten. Some holes and tears have been sewn back together."
13194240,"[Psalter, calendar, biblical canticles, Song of Songs, praises of Mary, and gate of light].",2,"F. 1r: text: pen trial; F. 1v: text: Calendar, in an 18th century hand; F. 2r–3v, upper: text, in a 19th century hand; F. 3v, lower and 4r, lower: text, in a 20th century hand; F. 4v: text: calendar; F. 151r, bottom margin: note of secondary ownership, ገብረ ጊዎርጊስ, written in a later hand."
13194310,"[Canticle of the flower, lamentations of the Virgin, image of Mary, and image of the Trinity].",1,"In red and black ink. One column, 13-14 lines per page."
13194310,"[Canticle of the flower, lamentations of the Virgin, image of Mary, and image of the Trinity].",2,"The flyleaf contains a depiction of four figures (perhaps including Mary and Jesus?). Some crayon-like headpieces in purple, orange, and green. f. 44 contains later Ethiopic additions written in pen. Minimal marginalia. The final flyleaves contain graffiti crosses and pencil writing."
13194310,"[Canticle of the flower, lamentations of the Virgin, image of Mary, and image of the Trinity].",3,Illuminations : F. 2v: Madonna and Child with the Angels Mika’el and Gabri’el behind; Ff. 90v and 91r: drawings of the fraction of the host.
13194310,"[Canticle of the flower, lamentations of the Virgin, image of Mary, and image of the Trinity].",4,"Notes: F. 3r mentions an owner, ኃይለ ማርያም; Blank: 90r; F. 91v: Record dated in 1948, Tahsas 28, regarding the sale of the book of Canticle of the Flower for 6 birr, witnesses are listed; at the end, “to not deny the selling of the book, I put my fingerprint.” There are fingerprints and signatures of the parties. “If I change my word, may Haile Selassie die""."
13194992,"[Psalter, biblical canticles, Song of Songs, praises of Mary, and gate of light].",1,"In red and black ink. Bound between wooden boards with four chain stitches. One column (ff. 3r-127r); two columns (ff. 127v-140r), 26-27 lines per page."
13194992,"[Psalter, biblical canticles, Song of Songs, praises of Mary, and gate of light].",2,"f. 1 is upside down, yet the graffiti is correctly oriented. Ethiopic graffiti in the flyleaf (f. 2). Some marginalia and penciled-in decorations. Sections (?) are numerated in the margins in pencil. Some holes and tears sewn back together."
13194992,"[Psalter, biblical canticles, Song of Songs, praises of Mary, and gate of light].",3,F. 2v: Note of ownership; F. 138r: prayers for the owner and others.
13195045,"[Psalter, biblical canticles, Song of Songs, praises of Mary, and gate of light].",1,"Leather bound between wooden boards with four chain stitchees. One column (ff. 1r-168v); two columns (ff. 169r-184v), 19 lines per page. In red and black ink."
13195045,"[Psalter, biblical canticles, Song of Songs, praises of Mary, and gate of light].",2,Some marginalia. Numeration on the top margins of some pages (to count quires?). Some holes and tears sewn back together. Some pages excised before modern numeration. Occasional symbols in body of text.
13195060,[Mawaśʻet and zemāré chants].,1,"In black and red ink. Bound between wooden boards, with four chain stitches, one column, 16-20 lines per page. Some holes and tears sewn back together. Occasional pages of different sizes throughout."
13195067,"[Prayer of Our Lady Mary at Golgotha, absolution of the Son, collection of prayers].",1,"Ff. 1v and 10r mention the owner, ገብራ ወልደ ጻድቅ, [female]; f. 9r mentions another owner, ሐዋዘ ብርሃን, [male]; Ff. 1r, 10v–14r are blank."
13195067,"[Prayer of Our Lady Mary at Golgotha, absolution of the Son, collection of prayers].",2,"In red and black ink, single quire from a book, with no covers, two columns, 23-28 lines per page."
13195070,880-02 Rashf al-zulāl min al-siḥr al-ḥalāl : manuscript / Jalāl al-Dīn al-Suyūṭī.,1,Title from incipit (folio 1a).
13195070,880-02 Rashf al-zulāl min al-siḥr al-ḥalāl : manuscript / Jalāl al-Dīn al-Suyūṭī.,2,Romanization supplied by cataloger.
13195070,880-02 Rashf al-zulāl min al-siḥr al-ḥalāl : manuscript / Jalāl al-Dīn al-Suyūṭī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Hādhā Rashf al-zulāl min al-siḥr al-ḥalāl fī aḥad wa-ʻishrīn ʻāliman lammā tazawwaja kull wāḥid minhum waṣafa laylatahu mūriyan bi-alfāẓ fannihi min maqāmāt al-Shaykh al-ʻālim al-ʻallāmah al-ḥāfiẓ al-Shaykh Jalāl al-Dīn al-Suyūṭī nafaʻanā Allāh bi-hi wa-al-Muslimīn. Āmīn."""
13195070,880-02 Rashf al-zulāl min al-siḥr al-ḥalāl : manuscript / Jalāl al-Dīn al-Suyūṭī.,4,Secundo folio: fa-lammā faragha min ʻiẓatihi.
13195070,880-02 Rashf al-zulāl min al-siḥr al-ḥalāl : manuscript / Jalāl al-Dīn al-Suyūṭī.,5,16 x 22.5 cm; written surface: 10 x 15 cm; 19 lines per page.
13195070,880-02 Rashf al-zulāl min al-siḥr al-ḥalāl : manuscript / Jalāl al-Dīn al-Suyūṭī.,6,Binding: In red cardboard binding.
13195070,880-02 Rashf al-zulāl min al-siḥr al-ḥalāl : manuscript / Jalāl al-Dīn al-Suyūṭī.,7,"In clear naskh script, in black ink, on white paper; catchwords."
13195070,880-02 Rashf al-zulāl min al-siḥr al-ḥalāl : manuscript / Jalāl al-Dīn al-Suyūṭī.,8,"On folios 17b and 18a seals of ""Ibrāhīm."""
13195070,880-02 Rashf al-zulāl min al-siḥr al-ḥalāl : manuscript / Jalāl al-Dīn al-Suyūṭī.,9,"Colophon: ""Wa-hādhā ākhir al-maqāmāt. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-ʻalá ālihi wa-aṣḥābih dhawī al-murūwāt al-dhābbīn ʻan dīnihi bi-ḥadd al-murhafāt wa-sallama taslīman kathīran ilá yawmin tuḍāʻafu fīhi al-ḥasanāt. Balaghat muqābalatan bi-ḥasb al-ṭāqah. Sanat 1270."""
13195070,880-02 Rashf al-zulāl min al-siḥr al-ḥalāl : manuscript / Jalāl al-Dīn al-Suyūṭī.,10,"Translation of the colophon: ""This is the end of the ""maqamahs"". May God pray on our Master Muḥammad, his family and companions, the virtuous ones, who protect his religion by the edge of the sharp swords, and grant them abundant peace, until that day in which good deeds will be rewarded multiple folds. It was collated to the best of ability in the year 1270."""
13195075,[Magic scroll of spiritual healing].,1,"Scroll on parchment, one column. Tears in parchment sewn back together. Illustration of two figures carrying a large cross and a seraphic figure. Leather strap on the top of the scroll."
