bib,title,note_num,note
3487985,al-Qaṣīd al-jalīl fī ʻilm al-Khalīl / naẓm ... Abī ʻAmr ʻUthmān ibn Abī Bakr al-maʻrūf bi-Ibn al-Ḥājib al-Mālikī al-Maghribī. -- 1454.,3,"Islamic binding, paper covered, flap missing."
3487985,al-Qaṣīd al-jalīl fī ʻilm al-Khalīl / naẓm ... Abī ʻAmr ʻUthmān ibn Abī Bakr al-maʻrūf bi-Ibn al-Ḥājib al-Mālikī al-Maghribī. -- 1454.,4,With: 8 other titles.
3491683,Mukhtaṣar ghunyat al-mutamallī. -- 1739.,1,Colored ʻunwān.
3491683,Mukhtaṣar ghunyat al-mutamallī. -- 1739.,2,"Islamic binding, in blue cloth, with flap."
3491683,Mukhtaṣar ghunyat al-mutamallī. -- 1739.,3,Preceded by 4 leaves of varia and a table of contents.
3491683,Mukhtaṣar ghunyat al-mutamallī. -- 1739.,4,"Considerable marginalia, especially in the beginning."
3491683,Mukhtaṣar ghunyat al-mutamallī. -- 1739.,5,Laid-in: a few leaves of notations.
3491694,Fatāwá al-nawāzil / Abū al-Layth. -- [16--].,1,Various hands.
3491710,Talwīḥ ilá kashf ḥaqāʾiq al-Tanqīḥ. -- 1567.,1,Small hasty naskhī.
3491710,Talwīḥ ilá kashf ḥaqāʾiq al-Tanqīḥ. -- 1567.,2,"Islamic binding, paper-covered, with flap."
3491710,Talwīḥ ilá kashf ḥaqāʾiq al-Tanqīḥ. -- 1567.,3,Considerable marginalia in the beginning.
3491719,Jāmiʻ al-fuṣūlayn / Maḥmūd ibn Isrāʾil al-shahīr bi-Ibn Qāḍī Simāwnah. -- [15-- or 16--].,1,Hasty naskhī.
3491719,Jāmiʻ al-fuṣūlayn / Maḥmūd ibn Isrāʾil al-shahīr bi-Ibn Qāḍī Simāwnah. -- [15-- or 16--].,2,Scattered marginalia.
3491719,Jāmiʻ al-fuṣūlayn / Maḥmūd ibn Isrāʾil al-shahīr bi-Ibn Qāḍī Simāwnah. -- [15-- or 16--].,3,Laid-in: several leaves which do not seem to belong to the text.
3491727,Durar al-ḥukkām fī [sharḥ] Ghurar al-aḥkām. -- 1781.,1,Medium-sized naskhī.
3491727,Durar al-ḥukkām fī [sharḥ] Ghurar al-aḥkām. -- 1781.,2,"Islamic binding, in brown, with flap."
3491727,Durar al-ḥukkām fī [sharḥ] Ghurar al-aḥkām. -- 1781.,3,Sporadic marginalia.
3491739,[Sharḥ Mukhtaṣar al-Muntahá]. -- [16--?].,1,Leaves 1 verso and 2 recto illuminated.
3491739,[Sharḥ Mukhtaṣar al-Muntahá]. -- [16--?].,2,"Islamic binding, in burgundy, with flap."
3491746,Kitāb al-ashbāh wa-al-naẓāʾir [al-fiqhīyah ʻalá madhhab al-Ḥanafīyah]. -- 1577.,1,Illuminated ʻunwān.
3491746,Kitāb al-ashbāh wa-al-naẓāʾir [al-fiqhīyah ʻalá madhhab al-Ḥanafīyah]. -- 1577.,2,Small naskhī.
3491746,Kitāb al-ashbāh wa-al-naẓāʾir [al-fiqhīyah ʻalá madhhab al-Ḥanafīyah]. -- 1577.,3,Substantial marginalia.
3491752,Sharḥ Ṭawāliʻ / li-Iṣfahānī. -- 1452.,1,Title taken from fly-leaf.
3491752,Sharḥ Ṭawāliʻ / li-Iṣfahānī. -- 1452.,2,Also known as: Maṭāliʻ al-anẓār fī sharḥ Ṭawāliʻ al-anwār.
3491752,Sharḥ Ṭawāliʻ / li-Iṣfahānī. -- 1452.,3,Small nastaʻlīq.
3491752,Sharḥ Ṭawāliʻ / li-Iṣfahānī. -- 1452.,4,"Islamic binding, paper-covered, with flap."
3491752,Sharḥ Ṭawāliʻ / li-Iṣfahānī. -- 1452.,5,Considerable marginalia.
3491768,[Wiqāyat al-riwāyah fī masāʾil al-hidāyah]. -- 1470.,1,Large naskhī.
3491768,[Wiqāyat al-riwāyah fī masāʾil al-hidāyah]. -- 1470.,2,"Islamic binding, in brown, with flap."
3491768,[Wiqāyat al-riwāyah fī masāʾil al-hidāyah]. -- 1470.,3,Considerable marginalia and interlinear notation.
3491776,al-Tadhkirah fī kashf aḥwāl al-mawtā wa-umūr al-ākhirah / lil-Qurṭubī. -- 1715 or 1725.,1,Brockelmann gives title as: Kitab al-tadhkirah bi-aḥwāl al-mawtā wa-aḥwāl al-ākhirah.
3491776,al-Tadhkirah fī kashf aḥwāl al-mawtā wa-umūr al-ākhirah / lil-Qurṭubī. -- 1715 or 1725.,2,Manuscript also gives title as: Kitāb al-tadhkirah bi-aḥwāl al-mawtā wa-umūr al-ākhirah.
3491776,al-Tadhkirah fī kashf aḥwāl al-mawtā wa-umūr al-ākhirah / lil-Qurṭubī. -- 1715 or 1725.,3,"Islamic binding, in burgundy, with flap."
3491779,Kitāb [al-]shifāʾ bi-taʻrīf ḥuqūq al-Muṣṭafá / ʻIyāḍ ibn Mūsá al-Yaḥṣubī. -- 1825.,1,Illuminated ʻunwān.
3491779,Kitāb [al-]shifāʾ bi-taʻrīf ḥuqūq al-Muṣṭafá / ʻIyāḍ ibn Mūsá al-Yaḥṣubī. -- 1825.,2,Calligraphic naskhī.
3491779,Kitāb [al-]shifāʾ bi-taʻrīf ḥuqūq al-Muṣṭafá / ʻIyāḍ ibn Mūsá al-Yaḥṣubī. -- 1825.,3,Leaf-edges gilded.
3491779,Kitāb [al-]shifāʾ bi-taʻrīf ḥuqūq al-Muṣṭafá / ʻIyāḍ ibn Mūsá al-Yaḥṣubī. -- 1825.,4,"Islamic binding, in brown with gilt decoration, with flap."
3491788,[Sharḥ al-Shāfiyah]. -- 1556 or 7.,1,Small naskhī.
3491788,[Sharḥ al-Shāfiyah]. -- 1556 or 7.,2,Marginalia.
3491790,Qurrat al-ʻayn fī al-fatḥ wa-al-imālah wa-bayna al-lafẓayn / Abū al-Baqāʼ ʻAlī ibn ʻUthmān ibn Muḥammad ibn al-Ḥusayn al-Qāṣiḥ al-ʻUdhrī. -- [16-- or 17--].,1,Large naskhī in black and red.
3491800,[al-Durrah al-muḍīʾah fī qirāʾāt al-aʾimmah al-thalāthah al-marḍīyah]. -- 1704.,1,Large naskhī.
3491800,[al-Durrah al-muḍīʾah fī qirāʾāt al-aʾimmah al-thalāthah al-marḍīyah]. -- 1704.,2,"Islamic binding, in brown, with flap."
3491800,[al-Durrah al-muḍīʾah fī qirāʾāt al-aʾimmah al-thalāthah al-marḍīyah]. -- 1704.,3,With: 3 other titles.
3491808,Ḥirz al-amānī wa-wajh al-tahānī / Abū al-Qāsim ibn Firruh ibn Aḥmad al-Ruʻaynī al-Shāṭibī. -- [14--?].,1,"Islamic binding, in brown, with flap."
3491808,Ḥirz al-amānī wa-wajh al-tahānī / Abū al-Qāsim ibn Firruh ibn Aḥmad al-Ruʻaynī al-Shāṭibī. -- [14--?].,2,With: 3 other titles.
3491817,Taṣwīr makhārij al-ḥurūf / li-ṣāḥib al-Miftāḥ. -- [ca. 1704].,1,On the articulation of letters.
3491817,Taṣwīr makhārij al-ḥurūf / li-ṣāḥib al-Miftāḥ. -- [ca. 1704].,2,Authorship uncertain.
3491817,Taṣwīr makhārij al-ḥurūf / li-ṣāḥib al-Miftāḥ. -- [ca. 1704].,3,Diagram.
3491817,Taṣwīr makhārij al-ḥurūf / li-ṣāḥib al-Miftāḥ. -- [ca. 1704].,4,"Islamic binding, in brown, with flap."
3491817,Taṣwīr makhārij al-ḥurūf / li-ṣāḥib al-Miftāḥ. -- [ca. 1704].,5,With: 3 other titles.
3491827,Fawāʾid al-Ḍiyāʾīyah / ʻAbd al-Raḥmān al-Jāmī. -- 1492.,1,Minute nastaʻlīq.
3491827,Fawāʾid al-Ḍiyāʾīyah / ʻAbd al-Raḥmān al-Jāmī. -- 1492.,2,Small multi-colored ʻunwān.
3491827,Fawāʾid al-Ḍiyāʾīyah / ʻAbd al-Raḥmān al-Jāmī. -- 1492.,3,"Islamic binding, in brown with gilt decoration, with flap."
3491827,Fawāʾid al-Ḍiyāʾīyah / ʻAbd al-Raḥmān al-Jāmī. -- 1492.,4,"Substantial marginalia, including interlinear notations and notes tipped-in."
3491834,[Ḥāshiyah ʻalá al-Sharḥ al-Masʻūdī]. -- 1553.,1,"Islamic binding, paper-covered, with flap."
3491834,[Ḥāshiyah ʻalá al-Sharḥ al-Masʻūdī]. -- 1553.,2,With: 3 other titles.
3491840,[Ḥashiyah ʻalá al-Sharḥ al-Masʻūdī]. -- [15--].,1,"Islamic binding, paper-covered, with flap."
3491840,[Ḥashiyah ʻalá al-Sharḥ al-Masʻūdī]. -- [15--].,2,With: 3 other titles.
3491845,Ḥāshiyah. -- 1548 or 9.,1,Brockelmann and Mach give title as: Qara ḥāshiyah.
3491845,Ḥāshiyah. -- 1548 or 9.,2,"Islamic binding, paper-covered, with flap."
3491845,Ḥāshiyah. -- 1548 or 9.,3,Heavy marginalia.
3491845,Ḥāshiyah. -- 1548 or 9.,4,With: 3 other titles.
3491851,al-Shirwānī : awrāq mushtamilah ʻalá bayān al-maḥdhūrāt al-madhkūrah. -- [16--].,1,With: 3 other titles.
3491858,Risālah fī taḥqīq madhhab al-ṣūfīyah. -- 1585.,1,Also known as: al-Durrah al-fākhirah fī taḥqīq madhhab al-ṣūfīyah.
3491858,Risālah fī taḥqīq madhhab al-ṣūfīyah. -- 1585.,2,Unbound.
3491858,Risālah fī taḥqīq madhhab al-ṣūfīyah. -- 1585.,3,Laid-in: one leaf by a different hand.
3491858,Risālah fī taḥqīq madhhab al-ṣūfīyah. -- 1585.,4,With: 5 other titles.
3491864,Fāʻidah [sic]. -- 1647.,1,Medium naskhī.
3491864,Fāʻidah [sic]. -- 1647.,2,Unbound.
3491864,Fāʻidah [sic]. -- 1647.,3,With: 5 other titles.
3491869,al-Tanbīhāt al-mūṣilah ilá al-tawḥīd. -- [16--].,1,Unbound.
3491869,al-Tanbīhāt al-mūṣilah ilá al-tawḥīd. -- [16--].,2,With: 5 other titles.
3491873,[Risālah fī wujūd Allāh]. -- [16--].,1,Unbound.
3491873,[Risālah fī wujūd Allāh]. -- [16--].,2,With: 5 other titles.
3491876,Maṭlab al-nafs wa-al-rūḥ. -- [16--].,1,Unbound.
3491876,Maṭlab al-nafs wa-al-rūḥ. -- [16--].,2,With: 5 other titles.
3491885,Nubdhah min al-ḥaqāʾiq wa-zubdah min al-daqāʾiq. -- 1501.,1,Unbound.
3491885,Nubdhah min al-ḥaqāʾiq wa-zubdah min al-daqāʾiq. -- 1501.,2,With: 5 other titles.
3491891,[Ḍawʾ al-Miṣbāḥ]. -- [16--].,1,Also known as: Ḍawʾ al-Miṣbāḥ mukhtaṣar al-Miftāḥ.
3491891,[Ḍawʾ al-Miṣbāḥ]. -- [16--].,2,Note inside cover attributes this work to Ibn ʻAqil.
3491891,[Ḍawʾ al-Miṣbāḥ]. -- [16--].,3,"Islamic binding, in brown, with flap."
3491891,[Ḍawʾ al-Miṣbāḥ]. -- [16--].,4,"Considerable marginalia, especially in the beginning."
3491891,[Ḍawʾ al-Miṣbāḥ]. -- [16--].,5,5 leaves in the beginning damaged by worming.
3491896,"Kitāb al-tajnīs wa-al-mazīd ʻalayh / li-ṣāḥib al-Hidāyah ... Abī al-Ḥasan ʻAlī ibn Abī Bakr ibn ʻAbd al-Jalīl al-Marghānī al-Rashdānī [i.e., al-Marghīnānī al-Rishtānī]. -- 1555.",1,Brockelmann gives title as: al-Tajnīs wa-al-mazīd fī al-fatāwá.
3492833,al-Durrah [al-muḍiʾah fī qirāʾāt al-aʾimmah al-thalāthah al-marḍīyah]. -- 1773 or 4.,1,"Small, vocalized naskhī."
3492833,al-Durrah [al-muḍiʾah fī qirāʾāt al-aʾimmah al-thalāthah al-marḍīyah]. -- 1773 or 4.,2,A few marginalia.
3492833,al-Durrah [al-muḍiʾah fī qirāʾāt al-aʾimmah al-thalāthah al-marḍīyah]. -- 1773 or 4.,3,Bound with 7 other titles. To view other titles search by call number: Arabic MSS suppl. 151
3492836,Ṭayyibat al-nashr fī al-qirāʾāt al-ʻashr. -- 1772.,1,Bound with 7 other titles. To view other titles search by call number: Arabic MSS suppl. 151.
3492841,al-Muqaddimah [al-Jazarīyah fī al-tajwīd] / Muḥammad ibn al-Jazarī al-Shāfiʻī. -- [17--].,1,"Small, vocalized naskhī."
3492841,al-Muqaddimah [al-Jazarīyah fī al-tajwīd] / Muḥammad ibn al-Jazarī al-Shāfiʻī. -- [17--].,2,Bound with 7 other titles. To view other titles search by call number: Arabic MSS suppl. 151
3492850,[Ikhtilāf fī ʻadad ayāt al-Qurʾān wa-amkinah waḥīhā]. -- [17--].,1,Attribution to al-Suyūṭī uncertain.
3492850,[Ikhtilāf fī ʻadad ayāt al-Qurʾān wa-amkinah waḥīhā]. -- [17--].,2,Small naskhī.
3492850,[Ikhtilāf fī ʻadad ayāt al-Qurʾān wa-amkinah waḥīhā]. -- [17--].,3,Bound with 7 other titles. To view other titles search by call number: Arabic MSS suppl. 151.
3492864,[Sharḥ Hidāyat al-ḥikmah fī al-manṭiq]. -- 1456.,1,Simple drawings in text.
3492864,[Sharḥ Hidāyat al-ḥikmah fī al-manṭiq]. -- 1456.,2,"Islamic binding, paper-covered, with flap."
3492864,[Sharḥ Hidāyat al-ḥikmah fī al-manṭiq]. -- 1456.,3,Considerable marginalia.
3492864,[Sharḥ Hidāyat al-ḥikmah fī al-manṭiq]. -- 1456.,4,With: 3 other titles.
3492870,[Fāʾidah]. -- 1460-1.,1,"Islamic binding, paper-covered, with flap."
3492870,[Fāʾidah]. -- 1460-1.,2,With: 3 other titles.
3492876,Ḥāshiyat Khwājahʹzādah li-Mawlānāʹzādah. -- [14--].,1,"Small, scholarly nastaʻlīq."
3492876,Ḥāshiyat Khwājahʹzādah li-Mawlānāʹzādah. -- [14--].,2,"Islamic binding, paper-covered, with flap."
3492876,Ḥāshiyat Khwājahʹzādah li-Mawlānāʹzādah. -- [14--].,3,A few marginalia.
3492876,Ḥāshiyat Khwājahʹzādah li-Mawlānāʹzādah. -- [14--].,4,With: 3 other titles.
3492878,Mushkilāt-i Gulistān. -- [15--].,1,Various hands.
3492878,Mushkilāt-i Gulistān. -- [15--].,2,"Islamic binding, paper-covered, with flap."
3492878,Mushkilāt-i Gulistān. -- [15--].,3,Interlinear explanations.
3492878,Mushkilāt-i Gulistān. -- [15--].,4,2 leaves of various notes.
3492878,Mushkilāt-i Gulistān. -- [15--].,5,With: 3 other titles.
3492885,[Ḥāshiyah ʻalá Sharḥ al-Taftāzānī]. -- 1678.,1,Small naskhī.
3492885,[Ḥāshiyah ʻalá Sharḥ al-Taftāzānī]. -- 1678.,2,Considerable marginalia.
3492885,[Ḥāshiyah ʻalá Sharḥ al-Taftāzānī]. -- 1678.,3,With: 2 other titles.
3492899,Qāʾilat Imām Fakhr Rāzī. -- [ca. 1678].,1,Small naskhī.
3492899,Qāʾilat Imām Fakhr Rāzī. -- [ca. 1678].,2,With: 2 other titles.
3492914,Ḥāshiyat Qūl Aḥmad ʻalá al-Khayyālī. -- 1678.,1,Small naskhī.
3492914,Ḥāshiyat Qūl Aḥmad ʻalá al-Khayyālī. -- 1678.,2,"Considerable marginalia, especially in the beginning."
3492914,Ḥāshiyat Qūl Aḥmad ʻalá al-Khayyālī. -- 1678.,3,With: 2 other titles.
3492930,Ḥāshīyah ʻalá Sharḥ al-Dawwānī. -- 1676.,1,Small cursive naskhī.
3492930,Ḥāshīyah ʻalá Sharḥ al-Dawwānī. -- 1676.,2,Considerable marginalia.
3492930,Ḥāshīyah ʻalá Sharḥ al-Dawwānī. -- 1676.,3,With: 2 other titles.
3492937,[Sharḥ ʻalá al-ʻAqāʾid al-ʻAḍudīyah]. -- 1657.,1,Small cursive naskhī.
3492937,[Sharḥ ʻalá al-ʻAqāʾid al-ʻAḍudīyah]. -- 1657.,2,Simple drawing on leaf 89 recto.
3492937,[Sharḥ ʻalá al-ʻAqāʾid al-ʻAḍudīyah]. -- 1657.,3,Marginalia.
3492937,[Sharḥ ʻalá al-ʻAqāʾid al-ʻAḍudīyah]. -- 1657.,4,With: 2 other titles.
3492949,[Sharḥ Tahdhīb al-manṭiq]. -- 1661.,1,Small naskhī.
3492949,[Sharḥ Tahdhīb al-manṭiq]. -- 1661.,2,Considerable marginalia in the beginning.
3492949,[Sharḥ Tahdhīb al-manṭiq]. -- 1661.,3,With: 2 other titles.
3492964,[Sharḥ] Tuḥfat al-mulūk wa-al-salāṭīn. -- 1626 or 7.,1,Large naskhī.
3492964,[Sharḥ] Tuḥfat al-mulūk wa-al-salāṭīn. -- 1626 or 7.,2,Scattered marginalia.
3492980,Ḥāshiyah ... fī Ithbāt al-wājib / li-mawlānā Mīrzā Jān. -- 1716.,1,Hasty scholarly naskhī.
3492980,Ḥāshiyah ... fī Ithbāt al-wājib / li-mawlānā Mīrzā Jān. -- 1716.,2,"Contains large amount of marginal, interlinear and intrafolial notations, especially in the beginning."
3492980,Ḥāshiyah ... fī Ithbāt al-wājib / li-mawlānā Mīrzā Jān. -- 1716.,3,With: 6 other titles.
3492991,Sharḥ Risālat ithbāt al-wājib. -- [17--].,1,Medium naskhī.
3492991,Sharḥ Risālat ithbāt al-wājib. -- [17--].,2,"Considerable marginalia, particularly in the beginning."
3492991,Sharḥ Risālat ithbāt al-wājib. -- [17--].,3,With: 6 other titles.
3493000,Risālah ... ithbāt al-wājib / Muḥammad ibn Asʻad al-Dawwānī. -- 1623 or 4.,1,"Considerable marginalia, especially in the beginning."
3493000,Risālah ... ithbāt al-wājib / Muḥammad ibn Asʻad al-Dawwānī. -- 1623 or 4.,2,With: 6 other titles.
3493009,[Ḥāshiyah ʻalá Risālah fī ithbāt al-wājib lil-Dawwānī]. -- [17--].,1,Considerable marginalia.
3493009,[Ḥāshiyah ʻalá Risālah fī ithbāt al-wājib lil-Dawwānī]. -- [17--].,2,With: 6 other titles.
3493016,Ḥāshiyah li-Ithbāt al-wājib. -- [17--].,1,"Small, terse naskhī."
3493016,Ḥāshiyah li-Ithbāt al-wājib. -- [17--].,2,Sporadic marginalia.
3493016,Ḥāshiyah li-Ithbāt al-wājib. -- [17--].,3,With: 6 other titles.
3493029,[Ḥāshiyat Qāḍīʹzādah]. -- [17--].,1,Identification of author uncertain.
3493029,[Ḥāshiyat Qāḍīʹzādah]. -- [17--].,2,Medium naskhī.
3493029,[Ḥāshiyat Qāḍīʹzādah]. -- [17--].,3,Marginalia.
3493029,[Ḥāshiyat Qāḍīʹzādah]. -- [17--].,4,With: 6 other titles.
3493032,[Ḥāshiyah ʻalá Ithbāt al-wājib]. -- [17--].,1,Medium naskhī.
3493032,[Ḥāshiyah ʻalá Ithbāt al-wājib]. -- [17--].,2,With: 6 other titles.
3493037,ʻUnqūd al-zawāhir / li-ʻAlī al-Qūshjī. -- 1856.,1,Medium nastaʻlīq.
3493043,[Sharḥ al-Wajīz]. -- 1752.,1,Crude ʻunwān and gilt foreedge.
3493043,[Sharḥ al-Wajīz]. -- 1752.,2,"Islamic binding, in black with gilt decoration, with flap."
3493043,[Sharḥ al-Wajīz]. -- 1752.,3,Sporadic marginalia.
3493579,Kitāb manār uṣūl al-fiqh / al-mukhtaṣar mansūb ilá ...  Muḥammad ibn Muḥammad ibn ʻUmar al-Akhsikathī. -- 1381.,1,"Also known as: al-Ḥusāmī, and Muntakhab fī uṣūl al-madhhab."
3493579,Kitāb manār uṣūl al-fiqh / al-mukhtaṣar mansūb ilá ...  Muḥammad ibn Muḥammad ibn ʻUmar al-Akhsikathī. -- 1381.,2,Considerable glosses in the later part.
3493579,Kitāb manār uṣūl al-fiqh / al-mukhtaṣar mansūb ilá ...  Muḥammad ibn Muḥammad ibn ʻUmar al-Akhsikathī. -- 1381.,3,First 4 leaves in a much later hand.
3493580,Kitāb al-bayān fī tadbīr ṣiḥḥat al-insān. -- 1678.,1,Large naskhī.
3493580,Kitāb al-bayān fī tadbīr ṣiḥḥat al-insān. -- 1678.,2,"Islamic binding, embossed in brown, with flap."
3493580,Kitāb al-bayān fī tadbīr ṣiḥḥat al-insān. -- 1678.,3,With: 1 other title.
3493583,al-Fawāʼid al-ṭibbīyah [al-muwāfiqah lil-ṭibb al-barīyah]. -- 1781.,1,"Medium-sized naskhī, sparingly dotted."
3493583,al-Fawāʼid al-ṭibbīyah [al-muwāfiqah lil-ṭibb al-barīyah]. -- 1781.,2,"Islamic binding, emboseed in brown, with flap."
3493583,al-Fawāʼid al-ṭibbīyah [al-muwāfiqah lil-ṭibb al-barīyah]. -- 1781.,3,With: 1 other title.
3493589,Kitāb niṣāb al-akhbār. -- [16--].,1,Large naskhī.
3493589,Kitāb niṣāb al-akhbār. -- [16--].,2,Table of contents precedes text.
3493589,Kitāb niṣāb al-akhbār. -- [16--].,3,"Islamic binding, in brown, flap missing."
3493589,Kitāb niṣāb al-akhbār. -- [16--].,4,With: 1 other title.
3493592,Mukhtaṣar fī ʻilm al-fiqh. -- [16--].,1,Large naskhī.
3493592,Mukhtaṣar fī ʻilm al-fiqh. -- [16--].,2,"Islamic binding, in brown, flap missing."
3493592,Mukhtaṣar fī ʻilm al-fiqh. -- [16--].,3,With: 1 other title.
3493595,Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām. -- [16-- or 17--].,1,Medium-sized naskhī.
3493595,Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām. -- [16-- or 17--].,2,Small ʻunwān.
3493595,Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām. -- [16-- or 17--].,3,Table of contents precedes text.
3493595,Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām. -- [16-- or 17--].,4,"Islamic binding, in brown, front cover and flap missing."
3493597,[Sharḥ ʻalá Sharḥ al-Risālah fī ʻilm ādāb al-baḥth] / Ismāʻīl Nāṣiḥ. -- 1786 or 7.,1,Medium-sized naskhī.
3493602,al-Targhīb wa-al-tarhīb : al-awwal / lil-Mundhirī. -- 1460.,1,Various pages are missing.
3493602,al-Targhīb wa-al-tarhīb : al-awwal / lil-Mundhirī. -- 1460.,2,"Islamic binding, in brown, flap missing."
3493616,ʻAyn al-iṣābah fī istidrāk ʻĀʼishah ʻalá al-ṣaḥābah / taʼlīf ... Jalāl al-Dīn al-Suyūṭī. -- 1687.,1,With: 9 other titles.
3493619,Kitāb al-ṭurthūth fī fawāʾid al-burghūth / Jalāl al-Dīn Abī al-Faḍl ʻAbd al-Raḥmān Abī Bakr al-Suyūṭī al-Shāfiʻī. -- [ca. 16--].,1,Medium naskhī.
3493619,Kitāb al-ṭurthūth fī fawāʾid al-burghūth / Jalāl al-Dīn Abī al-Faḍl ʻAbd al-Raḥmān Abī Bakr al-Suyūṭī al-Shāfiʻī. -- [ca. 16--].,2,With: 9 other titles.
3493622,al-Awj fī khabar ʻAwj / taʾlīf ... Muḥammad Abī al-Faḍl Jalāl al-Dīn al-Suyūṭī. -- [16--].,1,With: 9 other titles.
3493628,Natījat al-fikr fī al-jahr bi-al-dhikr / Jalāl al-Dīn al-Asiyūṭī al-Shāfiʻī. -- [ca. 16--].,1,With: 9 other titles.
3493632,al-Ṣawāʻiq ʻalā al-nawāʻiq / taʾlīf ... Jalāl al-Dīn al-Suyūṭī. -- 1690?,1,Small naskhī.
3493632,al-Ṣawāʻiq ʻalā al-nawāʻiq / taʾlīf ... Jalāl al-Dīn al-Suyūṭī. -- 1690?,2,With: 9 other titles.
3493638,Masālik al-ḥunafāʾ fī wāliday al-Muṣṭafá / lil-Shaykh Jalāl al-Dīn al-Suyūṭī. -- [ca. 16--].,1,Small naskhī.
3493638,Masālik al-ḥunafāʾ fī wāliday al-Muṣṭafá / lil-Shaykh Jalāl al-Dīn al-Suyūṭī. -- [ca. 16--].,2,With: 9 other titles.
