bib,title,num,type,note,review,reviewer
11713846,Canterbury tales.,1,o,"Annotated on f. 78 with the names ""William Cooke"" and ""Morris Barckley.""",y,dm
11713846,Canterbury tales.,2,o,Layout: single columns of 24 lines.,y,dm
11713846,Canterbury tales.,3,o,Script: English bookhand.,y,dm
11713846,Canterbury tales.,4,o,Decoration: six initials in red.,y,dm
11713846,Canterbury tales.,5,o,Library stamp: Sion College.,y,dm
11713846,Canterbury tales.,6,o,Binding: twenty-first-century conservation binding.,y,dm
11713846,Canterbury tales.,7,o,"Earlier binding: eighteenth-century full paneled calf, gilt (stored in box 2)",y,dm
11726079,Canterbury tales.,1,o,Layout: double columns of 39-44 lines.,y,dm
11726079,Canterbury tales.,2,o,Script: English bookhand.,y,dm
11726079,Canterbury tales.,3,o,Decoration: blue and red penwork initials.,y,dm
11726079,Canterbury tales.,4,o,Binding: nineteenth-century full red morocco.,y,dm
11726138,Canterbury tales.,1,o,Layout: single columns of 39-42 lines.,y,dm
11726138,Canterbury tales.,2,o,Script: English bookhand.,y,dm
11726138,Canterbury tales.,3,o,"Decoration: full illuminated border on first page of text, including large portrait initial of author; other illuminated initials with decorated borders and elaborate penwork initials.",y,dm
11726138,Canterbury tales.,4,o,Bookplate: Chatsworth.,y,dm
11726138,Canterbury tales.,5,o,Binding: nineteenth-century full brown morocco.,y,dm
11726797,Scale of perfection.,1,o,Ownership inscription of John Price on recto of front flyleaf.,y,dm
11726797,Scale of perfection.,2,o,Ownership inscription of Samuel Courthope Bosanquet on recto of second front flyleaf.,y,dm
11726797,Scale of perfection.,3,o,Layout: single columns of approximately 30 lines.,y,dm
11726797,Scale of perfection.,4,o,Script: English bookhand.,y,dm
11726797,Scale of perfection.,5,o,Decoration: blue initials with red penwork.,y,dm
11726797,Scale of perfection.,6,o,Binding: contemporary white tawed leather over wooden boards; remains of hardware. Modern case.,y,dm
11728046,Mirrour of the blessed lyf of Jesu Christ.,1,o,Layout: single columns of 45 lines.,y,dm
11728046,Mirrour of the blessed lyf of Jesu Christ.,2,o,Script: English bookhand.,y,dm
11728046,Mirrour of the blessed lyf of Jesu Christ.,3,o,Decoration: illuminated initial and three-quarter border on first page of text; three other illuminated initials with gold.,y,dm
11728046,Mirrour of the blessed lyf of Jesu Christ.,4,o,"Verse ownership inscriptions of Erkynwald Gyttyns on three back flyleaves, accompanied by pen trials and sketches.",y,dm
11728046,Mirrour of the blessed lyf of Jesu Christ.,5,o,Ownership inscription of Francis Layton on verso of third front flyleaf.,y,dm
11728046,Mirrour of the blessed lyf of Jesu Christ.,6,o,Binding: eighteenth-century half calf over marbled boards.,y,dm
11728468,Album of British grasses.,1,a,Title from spine.,y,dm
11728468,Album of British grasses.,2,o,Bound in quarter calf and marbled boards.,y,dm
11728511,Chronicles of England.,1,o,"Ownership inscription of ""John Ravell"" at the end of the Chronicles text, along with other notes.",y,dm
11728511,Chronicles of England.,2,o,Layout: single columns of approximately 42 lines.,y,dm
11728511,Chronicles of England.,3,o,Script: English bookhand.,y,dm
11728511,Chronicles of England.,4,o,"Binding: seventeenth-century full calf. Red leather spine tag, gilt: ""M. S. Hist: of England / From Vortvmrk to Edw. 4.""",y,dm
11728511,Chronicles of England.,5,o,Previous shelfmark: MS. L. J. I. 10.,y,dm
11728635,Mirrour of the blessed lyf of Jesu Christ.,1,o,"Presentation inscription at end of text, in red ink: This booke is gyffyne to Allyse Belacyse. Be the gyfte of Johane Countesse of kente.",y,dm
11728635,Mirrour of the blessed lyf of Jesu Christ.,2,o,"Presentation inscription following the previous, in black ink: I Allyse Belacyse, gyfe this booke to Elysabeth my serua[n]t wt. my handys.",y,dm
11728635,Mirrour of the blessed lyf of Jesu Christ.,3,o,Layout: single columns of 34 lines.,y,dm
11728635,Mirrour of the blessed lyf of Jesu Christ.,4,o,Script: English bookhand.,y,dm
11728635,Mirrour of the blessed lyf of Jesu Christ.,5,o,Decoration: illuminated initial and a full illuminated bar border on the first page of text; other illuminated initials.,y,dm
11728635,Mirrour of the blessed lyf of Jesu Christ.,6,o,"Binding: eighteenth-century full paneled calf, gilt. Six-compartmented spine, decorated, gilt. Spine tag in red leather: Lyffe of Jesu Criste.",y,dm
11729241,The master of game.,1,o,Presentation inscription from John Shirley to Richard Halsham follows the text.,y,dm
11729241,The master of game.,2,o,Ownership inscription of Sir Gregory Page-Turner on f. 1.,y,dm
11729241,The master of game.,3,o,Layout: single columns of 34 lines.,y,dm
11729241,The master of game.,4,o,Script: English bookhand.,y,dm
11729241,The master of game.,5,o,"Decoration: full illuminated border on f. 1, with small illuminated initials at chapter openings (six of these have been cut away).",y,dm
11729241,The master of game.,6,o,Binding: nineteenth-century full blind-tooled diced russia.,y,dm
11734834,The master of game.,1,o,Notes on the contents and provenance of the manuscript on front pastedown and flyleaf in a modern hand.,y,dm
11734834,The master of game.,2,o,Layout: single columns of 26 lines.,y,dm
11734834,The master of game.,3,o,Script: English bookhand.,y,dm
11734834,The master of game.,4,o,Decoration: some initials in blue ink with red penwork.,y,dm
11734834,The master of game.,5,o,Binding: modern full polished calf; red morocco case.,y,dm
11735150,Survey of Hertford Castle.,1,w,Text on the front cover and leaf 1 (verso) is in Latin. Text on leaf 2 is in English.,y,dm
11735240,Brut chronicle.,1,o,First leaf and end of text lacking.,y,dm
11735240,Brut chronicle.,2,o,Layout: single columns with varying numbers of lines.,y,dm
11735240,Brut chronicle.,3,o,Script: English bookhand.,y,dm
11735240,Brut chronicle.,4,o,Decoration: blue initials with red penwork.,y,dm
11735240,Brut chronicle.,5,o,"Binding: sixteenth-century blind-tooled calf over wooden boards. Later leather title tags on spine, gilt.",y,dm
11735646,Speculum vitae.,1,o,"Ownership inscription for the Francisan convent at Lichfield?, dated 1486.",y,dm
11735646,Speculum vitae.,2,o,Layout: double columns of 50-58 lines.,y,dm
11735646,Speculum vitae.,3,o,Script: English bookhand.,y,dm
11735646,Speculum vitae.,4,o,Decoration: initials in red and blue penwork.,y,dm
11735646,Speculum vitae.,5,o,"Binding: original wooden boards, rebacked.",y,dm
11735896,Brut Chronicle.,1,o,"Bound with: 2 l. of parchment, fragment in Latin, repaired, with annotations.",y,dm
11735896,Brut Chronicle.,2,o,Layout: single columns.,y,dm
11735896,Brut Chronicle.,3,o,Script: English cursive bookhand.,y,dm
11735896,Brut Chronicle.,4,o,Binding: nineteenth-century full brown morocco.,y,dm
11735962,"Map for Rancho New Helvetia, circa 1854.",1,w,Map title: Mapa de los terrenos para la colonia de Nueva Helvetia.,y,dm
11735977,Mirour of the blessed lyf of Jesu Christ.,1,o,Ownership inscription of Sir John Gage on f. 126.,y,dm
11735977,Mirour of the blessed lyf of Jesu Christ.,2,o,Layout: single columns of 24 lines.,y,dm
11735977,Mirour of the blessed lyf of Jesu Christ.,3,o,Script: English bookhand.,y,dm
11735977,Mirour of the blessed lyf of Jesu Christ.,4,o,Decoration: initials in blue with red penwork; six initials in red.,y,dm
11735977,Mirour of the blessed lyf of Jesu Christ.,5,o,Binding: nineteenth-century vellum.,y,dm
11736043,Piers the Plowman.,1,o,Autograph of Bolton? Wansell on last leaf.,y,dm
11736043,Piers the Plowman.,2,o,"Laid in: Dr. Thompsons and Mr. Bassets Letters to Mr. Dodwell concerning the Essay for Catholick Peace. Manuscript on paper, 8 l., circa 1709.",y,dm
11736043,Piers the Plowman.,3,o,Layout: single columns of roughly 40 lines.,y,dm
11736043,Piers the Plowman.,4,o,Script: English secretary hand.,y,dm
11736043,Piers the Plowman.,5,o,Binding: parchment over pasteboards.,y,dm
11736428,Wycliffite New testament.,1,o,"Ownership inscription of James West, 1732, on recto initial blank parchment leaf.",y,dm
11736428,Wycliffite New testament.,2,o,Detailed provenance history of manuscript in the sixteenth and seventeenth centuries on verso of initial blank parchment leaf.,y,dm
11736428,Wycliffite New testament.,3,o,Layout: single columns of 19-23 lines.,y,dm
11736428,Wycliffite New testament.,4,o,Script: rounded English gothic bookhand.,y,dm
11736428,Wycliffite New testament.,5,o,Decoration: large initials in blue with red penwork.,y,dm
11736428,Wycliffite New testament.,6,o,"Binding: early eighteenth-century full red morocco, gilt.",y,dm
11736757,Brut chronicle.,1,o,"Annotations in red crayon probably by Matthew Parker, Archbishop of Canterbury.",y,dm
11736757,Brut chronicle.,2,o,Layout: single columns of 36 lines.,y,dm
11736757,Brut chronicle.,3,o,Script: English bookhand.,y,dm
11736757,Brut chronicle.,4,o,Decoration: numerous two-line initials in burnished gold or in blue ink with red penwork.,y,dm
11736757,Brut chronicle.,5,o,"Binding: nineteenth-century brown blind-stamped morocco, gilt; armorial binding of the Dukes of Newcastle.",y,dm
11736806,The Fall of princes.,1,o,Layout: double columns of 35 lines.,y,dm
11736806,The Fall of princes.,2,o,Script: English bookhand.,y,dm
11736806,The Fall of princes.,3,o,Decoration: decorated borders at the beginnings of Books II-IX; numerous gold initials.,y,dm
11736806,The Fall of princes.,4,o,"Binding: early nineteenth-century vellum; leather spine labels, gilt.",y,dm
11737908,"Scrapbook, 1922-1926.",1,o,Title printed on cover: My Memory Book,y,dm
11740054,Record book of trout fishing.,1,o,"Notebook in thin maroon cloth over boards. Front cover bears the printed label of ""The Royal Liberty School, Romford.""",y,dm
11742956,Wycliffite New testament.,1,o,Layout: double columns of 57-60 lines.,y,dm
11742956,Wycliffite New testament.,2,o,Script: English bookhand.,y,dm
11742956,Wycliffite New testament.,3,o,Decoration: initials in red and blue penwork.,y,dm
11742956,Wycliffite New testament.,4,o,Binding: contemporary white doeskin over wooden boards.,y,dm
11743426,Secretum secretorum.,1,o,Several medical recipes added on blank leaves and portions of leaves in a sixteenth-century? cursive hand.,y,dm
11743426,Secretum secretorum.,2,o,Signature of John Bowen? in a seventeenth-century hand. Signature of Thomas Bowen in a seventeenth-century hand.,y,dm
11743426,Secretum secretorum.,3,o,Layout: various single-column.,y,dm
11743426,Secretum secretorum.,4,o,Script: English bookhand.,y,dm
11743426,Secretum secretorum.,5,o,"Decoration: 15 illuminated borders; other decorated initials, some gilt.",y,dm
11743426,Secretum secretorum.,6,o,"Binding: disbound, but with some original sewing intact; modern case.",y,dm
11745395,"Elkington & Co. : silversmiths by special appointment to H.M The Queen, H.I.M. The Emperor of Austria, H.M. the King of the Belgians, H.R.H. The Prince of Wales.",1,ao,Cover title. Printed within decorative border.,y,dm
11745395,"Elkington & Co. : silversmiths by special appointment to H.M The Queen, H.I.M. The Emperor of Austria, H.M. the King of the Belgians, H.R.H. The Prince of Wales.",2,w,"""Elkington & Co. silversmiths : original patentees of the electro plate : art workers in the precious and other metals : London, Liverpool, Manchester : Manufactory, Birmingham.""--Back cover.",y,dm
11745395,"Elkington & Co. : silversmiths by special appointment to H.M The Queen, H.I.M. The Emperor of Austria, H.M. the King of the Belgians, H.R.H. The Prince of Wales.",3,o,Pages 2-3 are blank lined memorandum pages. The top heading is the great seal of the United States with motto: E Pluribus Unum. Philadelphia Centennial Exhibition. A.D. 1876. Within decorative border. Silver marks of Elkington & Co. at foot. Printed in brown on cream card.,y,dm
11745546,Privite of privyteis.,1,o,Several verses and aphorisms in a sixteenth?-century cursive hand on blank leaves and in margins.,y,dm
11745546,Privite of privyteis.,2,o,Layout: single columns of 21-23 lines.,y,dm
11745546,Privite of privyteis.,3,o,Script: English bookhand.,y,dm
11745546,Privite of privyteis.,4,o,Decoration: numerous initials in gold or in blue with contrasting penwork.,y,dm
11745546,Privite of privyteis.,5,o,Binding: fifteenth-century blind-stamped calf over wooden boards; remains of clasps.,y,dm
11745598,The wyse boke of fylosophy and astronomy.,1,o,"Tipped in: astrological chart, on paper, for the years 1646-1664.",y,dm
11745598,The wyse boke of fylosophy and astronomy.,2,o,Layout: single columns of 17-25 lines.,y,dm
11745598,The wyse boke of fylosophy and astronomy.,3,o,Script: English bookhand.,y,dm
11745598,The wyse boke of fylosophy and astronomy.,4,o,Decoration: some capitals and words rubricated.,y,dm
11745598,The wyse boke of fylosophy and astronomy.,5,o,Binding: nineteenth-century half calf over marbled boards.,y,dm
